timestamp,air_temperature_01209E52_avg,air_temperature_01209E52_max,air_temperature_01209E52_min,dew_point_01209E52_avg,dew_point_01209E52_min,vpd_01209E52_avg,vpd_01209E52_min,relative_humidity_01209E52_avg,relative_humidity_01209E52_max,relative_humidity_01209E52_min,precipitation_01209E52_sum,deltaT_01209E52_avg,deltaT_01209E52_max,deltaT_01209E52_min
2022-11-02 07:00:00,2.83,3.86,2.37,2.7,2.3,0,0,99.94,99.94,99.94,0,0,0,-1
2022-11-02 06:00:00,4.28,4.75,3.59,4.2,3.5,0,0,99.94,99.95,99.94,0,0,0,0
2022-11-02 05:00:00,6.27,7.84,4.41,6.1,4.4,0,0,99.24,99.98,97.77,0,0,0,0
2022-11-02 04:00:00,7.75,7.94,7.49,7.5,7.4,0.01,0,98.66,100,96.92,0,0,0,0
2022-11-02 03:00:00,7.94,8.3,7.68,7.9,7.6,0,0,99.98,100,99.85,0,0,0,0
2022-11-02 02:00:00,9.06,9.54,8.39,8.5,8.3,0.03,0,97.03,100,95.06,0,0,0,0
2022-11-02 01:00:00,8.98,9.6,8.12,8.8,8.1,0,0,99.1,100,94.69,0,0,0,0
2022-11-02 00:00:00,8.62,9.15,7.86,8.5,7.8,0,0,99.96,99.98,99.95,0,0,0,0
2022-11-01 23:00:00,8.22,10.65,5.8,8.1,5.7,0,0,99.96,99.99,99.94,0,0,0,0
2022-11-01 22:00:00,8.69,10.62,7.4,8.6,7.3,0,0,99.95,99.99,99.94,0,0,0,0
2022-11-01 21:00:00,9.65,10.19,9.13,9.6,9.1,0,0,99.96,99.98,99.95,0,0,0,0
2022-11-01 20:00:00,10.29,11.51,9.65,10.1,9.6,0,0,99.26,99.99,96.31,0,0,0,0
2022-11-01 19:00:00,12.86,14.46,11.59,11.1,10.9,0.15,0.05,89.47,95.78,82.24,0,1,2,0
2022-11-01 18:00:00,15.11,15.79,14.65,11.4,11.4,0.35,0.3,79.2,81.5,76.64,0,2,2,2
2022-11-01 17:00:00,16.33,16.55,16.01,11.9,11.6,0.45,0.43,75.48,76.74,74.39,0,3,3,2
2022-11-01 16:00:00,16.41,16.86,16.16,12.2,12,0.42,0.4,76.84,77.77,74.98,0,2,3,2
2022-11-01 15:00:00,15.31,16.2,14.82,12.6,12.5,0.26,0.19,84.63,88.45,78.77,0,2,2,1
2022-11-01 14:00:00,15.37,16.69,14.97,12.6,12.3,0.27,0.23,84.1,86.3,78.15,0,2,2,1
2022-11-01 13:00:00,14.37,14.91,12.79,12.2,11.6,0.2,0.05,87.55,96.38,83.37,0,1,2,0
2022-11-01 12:00:00,13.01,13.69,12.23,12.5,12.2,0.03,0,97.2,99.99,93.15,0,0,1,0
2022-11-01 11:00:00,11.67,12.18,11.33,11.6,11.3,0,0,99.96,99.98,99.96,0,0,0,0
2022-11-01 10:00:00,11.03,11.41,10.71,10.9,10.7,0,0,99.94,99.95,99.94,0,0,0,0
2022-11-01 09:00:00,10.28,10.57,9.96,10.2,9.9,0,0,99.94,99.94,99.94,0,0,0,0
2022-11-01 08:00:00,9.84,9.94,9.74,9.7,9.7,0,0,99.94,99.94,99.94,0,0,0,0
2022-11-01 07:00:00,9.72,9.79,9.65,9.6,9.6,0,0,99.94,99.94,99.94,0,0,0,0
2022-11-01 06:00:00,9.7,9.74,9.68,9.6,9.6,0,0,99.94,99.94,99.94,0,0,0,0
2022-11-01 05:00:00,9.67,9.71,9.64,9.6,9.6,0,0,99.94,99.94,99.94,0,0,0,0
2022-11-01 04:00:00,9.62,9.71,9.56,9.5,9.5,0,0,99.94,99.94,99.94,0,0,0,0
2022-11-01 03:00:00,9.82,9.89,9.74,9.7,9.7,0,0,99.94,99.94,99.94,0,0,0,0
2022-11-01 02:00:00,9.87,9.92,9.82,9.8,9.8,0,0,99.94,99.94,99.94,0,0,0,0
2022-11-01 01:00:00,9.86,9.9,9.81,9.8,9.8,0,0,99.94,99.94,99.94,0.2,0,0,0
2022-11-01 00:00:00,9.87,9.9,9.85,9.8,9.8,0,0,99.94,99.94,99.94,0,0,0,0
2022-10-31 23:00:00,10.04,10.32,9.9,10,9.8,0,0,99.95,99.97,99.94,0.4,0,0,0
2022-10-31 22:00:00,11.31,11.81,10.38,9.2,8.4,0.16,0,87.59,99.99,80.11,0.4,1,2,0
2022-10-31 21:00:00,11.88,12.17,11.73,8.3,8,0.28,0.26,79.15,80.94,76.74,0,2,2,2
2022-10-31 20:00:00,11.89,12.25,11.34,8,7.9,0.3,0.24,77.64,81.46,74.82,0,2,2,2
2022-10-31 19:00:00,12.48,12.77,11.74,8,7.7,0.35,0.29,74.88,78.36,72.44,0,2,3,2
2022-10-31 18:00:00,13.07,13.71,12.53,8.4,8.1,0.38,0.34,73.94,76.18,69.64,0,3,3,2
2022-10-31 17:00:00,13.97,14.29,13.66,8.5,8.2,0.47,0.43,70.02,72.14,67.67,0,3,3,3
2022-10-31 16:00:00,14.22,14.44,14.03,8,7.6,0.53,0.49,66.59,69.28,64.52,0,3,4,3
2022-10-31 15:00:00,13.85,14.11,13.59,7.9,7.7,0.5,0.44,67.96,71.68,65.78,0,3,3,3
2022-10-31 14:00:00,13.6,13.74,13.49,7.7,7.4,0.49,0.46,67.98,69.82,66.69,0,3,3,3
2022-10-31 13:00:00,13.09,13.59,12.19,7.5,7.4,0.45,0.38,69.36,72.7,67.35,0,3,3,3
2022-10-31 12:00:00,11.48,11.9,11.19,7,6.8,0.33,0.33,74.7,75.54,73.99,0,2,2,2
2022-10-31 11:00:00,10.18,11.34,9.17,5.1,3.1,0.35,0.31,71.04,76.32,65.57,0,3,3,2
2022-10-31 10:00:00,7.19,8.71,6.06,3.5,2.8,0.21,0.13,78.22,86.03,67.98,0,2,3,1
2022-10-31 09:00:00,5.02,5.83,3.8,2.9,2.2,0.1,0.08,86.99,89.53,84.46,0,1,1,1
2022-10-31 08:00:00,3.55,4.04,3.1,1.7,1.4,0.08,0.06,88.57,90.89,84.87,0,1,1,0
2022-10-31 07:00:00,4.03,4.48,3.32,1.1,0.8,0.14,0.09,81.76,87.9,78.38,0,1,2,1
2022-10-31 06:00:00,5.39,5.75,4.63,0.4,0.3,0.25,0.2,70.76,75.94,68.52,0,2,3,2
2022-10-31 05:00:00,4.94,5.37,4.28,0.7,0.5,0.21,0.15,74.78,80.84,71.19,0,2,2,1
2022-10-31 04:00:00,4.44,4.76,3.96,1.3,1.1,0.15,0.13,80.41,83.89,77.82,0,1,2,1
2022-10-31 03:00:00,6.4,7.55,4.52,-0.3,-1.7,0.36,0.15,62.9,82.28,51.78,0,3,4,1
2022-10-31 02:00:00,5.89,7,5.3,-0.3,-1.5,0.32,0.25,64.69,71.59,54.56,0,3,4,2
2022-10-31 01:00:00,5.83,6.27,5.33,0.3,-0.6,0.28,0.22,68.28,74.74,61.28,0,3,3,2
2022-10-31 00:00:00,6.5,7.9,5.72,-0.8,-1.6,0.39,0.3,59.23,66.83,51.26,0,3,4,3
2022-10-30 23:00:00,7.5,8.23,6.7,-1.3,-2.3,0.48,0.4,53.44,59.21,47.51,0,4,4,3
2022-10-30 22:00:00,7.95,8.39,7.62,-1.7,-2,0.52,0.5,50.13,52.04,48.33,0,4,4,4
2022-10-30 21:00:00,8.95,9.35,8.34,-0.9,-1.9,0.56,0.52,49.93,53.01,46.21,0,4,5,4
2022-10-30 20:00:00,9.66,9.89,9.17,0.1,-0.1,0.57,0.54,51.67,54.11,49.54,0,4,5,4
2022-10-30 19:00:00,11.3,13.11,10.29,0.6,0.2,0.69,0.59,48.22,52.44,43.22,0,5,6,4
2022-10-30 18:00:00,14.06,15.23,13.28,0.9,0.4,0.94,0.87,40.98,43.2,36.59,0,6,7,6
2022-10-30 17:00:00,16.34,17.13,15.25,1.6,0.5,1.15,1.09,37.41,41.29,34.76,0,7,8,7
2022-10-30 16:00:00,17.26,17.55,16.7,2.3,1.8,1.23,1.16,37.03,38.73,35.07,0,7,8,7
2022-10-30 15:00:00,16.53,16.95,15.71,3.5,3,1.08,0.98,42.22,44.89,39.83,0,6,7,6
2022-10-30 14:00:00,15.4,16.09,14.6,4.7,3.9,0.88,0.76,49.37,54.18,44.83,0,5,6,5
2022-10-30 13:00:00,13.72,14.42,13.06,5.4,4.8,0.65,0.6,57.61,59.73,53.15,0,4,5,4
2022-10-30 12:00:00,11.73,13.03,10,4.7,3,0.51,0.26,63.12,78.41,52.94,0,4,5,2
2022-10-30 11:00:00,7.9,9.82,6.12,5.6,4.8,0.14,0.06,85.78,93.06,78.87,0,1,2,0
2022-10-30 10:00:00,4.95,5.92,3.43,4.1,3.3,0.04,0,95.01,99.99,92.4,0.2,0,0,0
2022-10-30 09:00:00,1.36,2.86,0.37,1.3,0.3,0,0,99.95,99.99,99.94,0,-1,0,-1
2022-10-30 08:00:00,-0.97,0.06,-1.74,-0.9,-1.7,0,0,99.94,99.94,99.94,0,-1,-1,-1
2022-10-30 07:00:00,-1.09,-0.29,-1.7,-1,-1.7,0,0,99.94,99.94,99.94,0,-1,-1,-1
2022-10-30 06:00:00,-0.38,0.44,-0.79,-0.3,-0.7,0,0,99.94,99.94,99.94,0,-1,-1,-1
2022-10-30 05:00:00,-0.09,0.65,-0.75,0,-0.7,0,0,99.94,99.94,99.94,0,-1,-1,-1
2022-10-30 04:00:00,1.48,2.92,0.06,1.4,0,0,0,99.95,99.97,99.94,0,-1,0,-1
2022-10-30 03:00:00,2.6,2.99,2.17,2.5,2.1,0,0,99.96,99.97,99.95,0,0,0,-1
2022-10-30 02:00:00,3.29,3.99,2.62,3.2,2.6,0,0,99.97,99.99,99.96,0,0,0,-1
2022-10-30 01:00:00,2.9,3.56,2.59,2.8,2.5,0,0,99.96,99.98,99.96,0,0,0,-1
2022-10-30 00:00:00,4.17,5.65,3.01,3.7,2.8,0.01,0,97.62,99.99,92.45,0,0,0,0
2022-10-29 23:00:00,5.61,5.93,5.24,4,3.1,0.08,0.06,89.83,93.01,83.94,0,1,1,0
2022-10-29 22:00:00,6.93,7.97,6.14,2.7,2.5,0.24,0.18,74.97,80.06,69.16,0,2,3,2
2022-10-29 21:00:00,8.31,8.58,8.05,2.6,2.4,0.34,0.33,67.64,69.2,65.38,0,3,3,3
2022-10-29 20:00:00,8.9,9.2,8.62,3.5,2.9,0.34,0.29,69.52,74.04,66.14,0,3,3,2
2022-10-29 19:00:00,10.15,11.75,8.42,4.3,4.2,0.4,0.26,67.63,75.86,59.88,0,3,4,2
2022-10-29 18:00:00,13.37,15.2,11.48,4.2,4,0.7,0.53,54.41,60.85,47.36,0,5,6,4
2022-10-29 17:00:00,15.72,16.07,15.23,4.3,3.9,0.94,0.88,46.9,48.58,44.51,0,6,6,5
2022-10-29 16:00:00,15.68,15.93,15.32,3.4,3,0.99,0.97,44.04,45.81,42.68,0,6,6,6
2022-10-29 15:00:00,14.81,15.18,14.43,3.5,2.7,0.88,0.8,47.11,52.2,43.64,0,6,6,5
2022-10-29 14:00:00,13.22,14.14,12.36,5.5,4.6,0.6,0.49,59.95,66.1,52.82,0,4,5,3
2022-10-29 13:00:00,11.23,12.13,10.33,6.2,5.9,0.37,0.27,71.91,77.81,66.13,0,3,3,2
2022-10-29 12:00:00,9.23,10.48,7.84,5,3.6,0.28,0.25,75.4,77.14,73.92,0,2,2,2
2022-10-29 11:00:00,6.04,7.55,4.66,2.8,2.5,0.18,0.08,80.61,89.58,72.6,0,2,2,1
2022-10-29 10:00:00,2.46,4.04,0.54,1.7,0.5,0.03,0,95.54,100,89.7,0,0,1,-1
2022-10-29 09:00:00,-1.65,0.01,-2.99,-1.6,-2.9,0,0,99.97,99.98,99.97,0,-1,-1,-1
2022-10-29 08:00:00,-3.69,-3.04,-4.24,-3.6,-4.2,0,0,99.95,99.97,99.94,0,-1,-1,-1
2022-10-29 07:00:00,-3.48,-3.01,-3.88,-3.4,-3.8,0,0,99.94,99.95,99.94,0,-1,-1,-1
2022-10-29 06:00:00,-3.36,-2.62,-4.31,-3.3,-4.3,0,0,99.95,99.96,99.94,0,-1,-1,-1
2022-10-29 05:00:00,-2.44,-1.54,-3.24,-2.3,-3.2,0,0,99.95,99.97,99.95,0,-1,-1,-1
2022-10-29 04:00:00,-2.34,-1.45,-3.16,-2.2,-3.1,0,0,99.95,99.97,99.95,0,-1,-1,-1
2022-10-29 03:00:00,-2.33,-1.75,-2.95,-2.2,-2.9,0,0,99.96,99.97,99.95,0,-1,-1,-1
2022-10-29 02:00:00,-2.3,-1.87,-2.64,-2.2,-2.6,0,0,99.95,99.97,99.95,0,-1,-1,-1
2022-10-29 01:00:00,-1.61,-0.49,-2.4,-1.6,-2.4,0,0,99.54,100,97.4,0,-1,0,-1
2022-10-29 00:00:00,-1.21,-0.62,-1.54,-1.1,-1.5,0,0,99.96,100,99.66,0,-1,-1,-1
2022-10-28 23:00:00,0.21,1.11,-1.17,-0.4,-1.2,0.02,0,94.86,99.84,89.49,0,0,1,-1
2022-10-28 22:00:00,0.84,2.1,0.28,-0.2,-0.5,0.04,0.03,92,94.86,84.06,0,0,1,0
2022-10-28 21:00:00,1.69,2.03,1.14,-0.1,-0.4,0.08,0.05,87.17,91.23,84.99,0,1,1,0
2022-10-28 20:00:00,1.99,2.59,1.39,0,-0.3,0.09,0.07,86.12,89.25,82.08,0,1,1,1
2022-10-28 19:00:00,4.56,5.79,2.54,-0.3,-0.6,0.25,0.12,70.4,83.05,63.52,0,2,3,1
2022-10-28 18:00:00,7.34,8.39,6.05,-1.1,-1.7,0.46,0.35,54.87,62.19,49.25,0,4,4,3
2022-10-28 17:00:00,8.72,8.95,8.36,-2,-2.5,0.59,0.56,46.56,48.78,44.66,0,5,5,4
2022-10-28 16:00:00,8.97,9.34,8.61,-2.1,-2.7,0.62,0.59,45.5,47.94,43.91,0,5,5,5
2022-10-28 15:00:00,8.35,8.75,8,-2.1,-2.4,0.57,0.55,47.36,48.95,45.87,0,5,5,4
2022-10-28 14:00:00,7.92,8.49,7.47,-1.6,-2.2,0.52,0.48,50.74,53.39,48.52,0,4,4,4
2022-10-28 13:00:00,7.47,7.98,6.67,-1.9,-2.5,0.49,0.45,51.26,54.67,48.43,0,4,4,4
2022-10-28 12:00:00,6.49,7.1,5.9,-0.3,-1.2,0.36,0.27,61.73,70.66,56.36,0,3,4,2
2022-10-28 11:00:00,4.76,5.08,4.51,0.7,-0.8,0.2,0.15,75.71,81.44,66.69,0,2,3,1
2022-10-28 10:00:00,1.99,4.27,0.03,1.4,0,0.02,0,96.52,100,81.57,0,0,1,-1
2022-10-28 09:00:00,-1,-0.25,-2.78,-0.9,-2.7,0,0,99.96,99.98,99.96,0,-1,-1,-1
2022-10-28 08:00:00,-3.93,-3.16,-4.54,-3.8,-4.5,0,0,99.94,99.95,99.94,0,-1,-1,-1
2022-10-28 07:00:00,-4.14,-3.62,-4.68,-4,-4.6,0,0,99.95,99.96,99.95,0,-1,-1,-1
2022-10-28 06:00:00,-3.86,-3.34,-4.41,-3.8,-4.4,0,0,99.95,99.97,99.95,0,-1,-1,-1
2022-10-28 05:00:00,-3.46,-3,-4.03,-3.4,-4,0,0,99.95,99.97,99.95,0,-1,-1,-1
2022-10-28 04:00:00,-3.35,-2.6,-4.36,-3.2,-4.3,0,0,99.95,99.97,99.95,0,-1,-1,-1
2022-10-28 03:00:00,-3.09,-2.73,-3.52,-3,-3.5,0,0,99.95,99.96,99.95,0,-1,-1,-1
2022-10-28 02:00:00,-2.32,-1.58,-3.23,-2.2,-3.2,0,0,99.97,99.98,99.95,0,-1,-1,-1
2022-10-28 01:00:00,-1.7,-1.34,-2.19,-1.6,-2.1,0,0,99.97,99.99,99.97,0,-1,-1,-1
2022-10-28 00:00:00,-1.4,-0.43,-2.19,-1.4,-2.1,0,0,99.56,100,96.81,0,-1,0,-1
2022-10-27 23:00:00,-1.03,-0.01,-1.5,-1.1,-1.5,0,0,98.64,100,94.26,0,0,0,-1
2022-10-27 22:00:00,0.46,1.16,-0.51,-0.9,-1.4,0.05,0.01,90.11,97.34,85.02,0,0,1,0
2022-10-27 21:00:00,2.71,3.54,1.86,-0.8,-1.1,0.16,0.13,76.95,81.1,72.48,0,2,2,1
2022-10-27 20:00:00,3.85,4.42,3.18,-1.1,-1.3,0.23,0.19,69.65,74.42,65.94,0,2,3,2
2022-10-27 19:00:00,5.44,6.1,4.58,-1.4,-1.6,0.34,0.29,60.99,64.89,57.68,0,3,3,3
2022-10-27 18:00:00,6.99,7.72,6.31,-1.5,-1.8,0.45,0.41,54.28,57.2,51.47,0,4,4,3
2022-10-27 17:00:00,8.14,8.38,7.87,-1.3,-1.6,0.52,0.51,51.24,52.15,50.06,0,4,4,4
2022-10-27 16:00:00,8.11,8.31,7.83,-1.1,-1.6,0.51,0.49,51.65,53.43,50.09,0,4,4,4
2022-10-27 15:00:00,7.94,8.27,7.45,-0.7,-1.3,0.48,0.45,53.87,55.96,51.79,0,4,4,4
2022-10-27 14:00:00,7.4,7.69,6.82,-0.6,-1.1,0.44,0.4,56.5,59.37,54.09,0,4,4,3
2022-10-27 13:00:00,6.84,7.61,6.08,0,-0.5,0.37,0.31,61.8,67.43,56.41,0,3,4,3
2022-10-27 12:00:00,6.03,6.75,5.38,0.5,0.2,0.29,0.25,68.41,71.9,63.39,0,3,3,2
2022-10-27 11:00:00,5.07,5.72,4.39,1.3,0.8,0.19,0.15,77.27,81.95,71.65,0,2,2,1
2022-10-27 10:00:00,4.28,4.64,4.12,1.8,1.3,0.12,0.09,84.51,88.73,79.08,0,1,2,1
2022-10-27 09:00:00,4.21,4.33,4.09,1.8,1.7,0.11,0.1,85.01,86.78,83.74,0,1,1,1
2022-10-27 08:00:00,4.53,4.89,4.33,2.3,2,0.11,0.11,85.71,86.48,84.97,0,1,1,1
2022-10-27 07:00:00,5.15,5.48,4.8,2.6,2.4,0.13,0.12,84.26,85.51,83.04,0,1,1,1
2022-10-27 06:00:00,5.65,5.83,5.54,2.9,2.8,0.15,0.14,82.95,84.14,81.8,0,1,1,1
2022-10-27 05:00:00,6.11,6.36,5.9,3.4,3.2,0.15,0.14,83.37,84.64,82.25,0,1,1,1
2022-10-27 04:00:00,7.09,7.72,6.49,5,3.8,0.12,0.07,87.33,92.94,83.4,0,1,1,0
2022-10-27 03:00:00,8.32,8.55,8.08,7,6.3,0.08,0.06,91.67,94.37,88.09,0,1,1,0
2022-10-27 02:00:00,9.34,10.68,8.66,8.6,7.6,0.04,0.03,95.6,96.83,93.44,0,0,0,0
2022-10-27 01:00:00,14.21,14.91,11.27,13.9,11,0.01,0,98.75,100,95.37,0.2,0,0,0
2022-10-27 00:00:00,15.14,15.47,14.87,14.1,13.8,0.09,0.04,94.3,97.22,90.2,0,0,1,0
2022-10-26 23:00:00,15.54,15.81,15.38,13.6,13.4,0.19,0.17,88.59,90.26,85.73,0,1,1,1
2022-10-26 22:00:00,16.25,16.56,15.85,12.6,11.9,0.37,0.27,79.6,84.88,74.32,0,2,3,2
2022-10-26 21:00:00,16.7,17.26,16.45,11.7,11.6,0.5,0.47,73.03,74.73,69.73,0,3,3,3
2022-10-26 20:00:00,17.09,17.49,16.77,11.8,11.6,0.55,0.5,71.49,73.79,68.63,0,3,3,3
2022-10-26 19:00:00,18.22,18.59,16.93,11.2,10.8,0.74,0.54,64.23,71.97,60.77,0,4,4,3
2022-10-26 18:00:00,19.32,20.13,18.65,12.4,11.9,0.78,0.72,64.72,67.17,60.69,0,4,5,4
2022-10-26 17:00:00,20.85,21.76,20.22,15.1,13.2,0.72,0.65,70.12,74.38,63.95,0,4,4,3
2022-10-26 16:00:00,22.52,23.43,21.8,16.4,16.2,0.84,0.71,68.87,72.77,65.39,0,4,4,3
2022-10-26 15:00:00,23,23.97,22.5,16.2,15.9,0.96,0.85,65.73,68.8,62.83,0,4,5,4
2022-10-26 14:00:00,23.2,24.41,22.86,16.5,16,0.95,0.87,66.31,68.63,62.62,0,4,5,4
2022-10-26 13:00:00,23.05,23.77,22.19,17.1,16.4,0.85,0.68,69.55,74.38,64.94,0,4,5,3
2022-10-26 12:00:00,21.53,22.26,20.54,17.6,17.1,0.54,0.39,78.76,83.53,72.8,0,3,3,2
2022-10-26 11:00:00,20.38,20.85,19.79,17.6,17.5,0.35,0.23,84.85,89.89,83.61,0,2,2,1
2022-10-26 10:00:00,18.35,19.59,17.68,17.4,17.2,0.1,0.05,94.89,97.42,89.6,0,1,1,0
2022-10-26 09:00:00,15.66,17.29,15.08,15.5,15,0,0,99.91,99.99,99.28,0,0,0,0
2022-10-26 08:00:00,14.7,15.05,13.76,14.6,13.7,0,0,99.94,99.96,99.94,0,0,0,0
2022-10-26 07:00:00,14.53,14.97,13.75,14.4,13.7,0,0,99.94,99.94,99.94,0,0,0,0
2022-10-26 06:00:00,15.39,15.73,14.93,15.3,14.9,0,0,99.95,99.96,99.94,0,0,0,0
2022-10-26 05:00:00,15.83,16.16,15.7,15.7,15.6,0,0,99.96,99.96,99.96,0,0,0,0
2022-10-26 04:00:00,16.24,16.32,16.12,16.1,16.1,0,0,99.96,99.96,99.96,0,0,0,0
2022-10-26 03:00:00,16.46,16.73,16.12,16.4,16.1,0,0,99.96,99.96,99.96,0,0,0,0
2022-10-26 02:00:00,16.2,16.42,15.91,16.1,15.9,0,0,99.96,99.98,99.96,0,0,0,0
2022-10-26 01:00:00,16.61,17.03,16.42,16.5,16.4,0,0,99.98,99.99,99.98,0,0,0,0
