solar_radiation_00209FC8_avg_Lag1H_Lag1H,leaf_wetness_00209FC8_time_Lag1H_Lag1H,soil_moisture1_01209E4F_avg_Lag1H_Lag1H,soil_moisture2_01209E4F_avg_Lag1H_Lag1H,soil_moisture3_01209E4F_avg_Lag1H_Lag1H,soil_moisture4_01209E4F_avg_Lag1H_Lag1H,soil_moisture5_01209E4F_avg_Lag1H_Lag1H,soil_moisture6_01209E4F_avg_Lag1H_Lag1H,soil_temperature1_01209E4F_avg_Lag1H_Lag1H,soil_temperature1_01209E4F_max_Lag1H_Lag1H,soil_temperature1_01209E4F_min_Lag1H_Lag1H,soil_temperature2_01209E4F_avg_Lag1H_Lag1H,soil_temperature2_01209E4F_max_Lag1H_Lag1H,soil_temperature2_01209E4F_min_Lag1H_Lag1H,soil_temperature3_01209E4F_avg_Lag1H_Lag1H,soil_temperature3_01209E4F_max_Lag1H_Lag1H,soil_temperature3_01209E4F_min_Lag1H_Lag1H,soil_temperature4_01209E4F_avg_Lag1H_Lag1H,soil_temperature4_01209E4F_max_Lag1H_Lag1H,soil_temperature4_01209E4F_min_Lag1H_Lag1H,soil_temperature5_01209E4F_avg_Lag1H_Lag1H,soil_temperature5_01209E4F_max_Lag1H_Lag1H,soil_temperature5_01209E4F_min_Lag1H_Lag1H,soil_temperature6_01209E4F_avg_Lag1H_Lag1H,soil_temperature6_01209E4F_max_Lag1H_Lag1H,soil_temperature6_01209E4F_min_Lag1H_Lag1H,soil_moisture2_01209E58_avg_Lag1H_Lag1H,soil_moisture3_01209E58_avg_Lag1H_Lag1H,soil_moisture4_01209E58_avg_Lag1H_Lag1H,soil_moisture5_01209E58_avg_Lag1H_Lag1H,soil_moisture6_01209E58_avg_Lag1H_Lag1H,soil_temperature1_01209E58_avg_Lag1H_Lag1H,soil_temperature1_01209E58_max_Lag1H_Lag1H,soil_temperature1_01209E58_min_Lag1H_Lag1H,soil_temperature2_01209E58_avg_Lag1H_Lag1H,soil_temperature2_01209E58_max_Lag1H_Lag1H,soil_temperature2_01209E58_min_Lag1H_Lag1H,soil_temperature3_01209E58_avg_Lag1H_Lag1H,soil_temperature3_01209E58_max_Lag1H_Lag1H,soil_temperature3_01209E58_min_Lag1H_Lag1H,soil_temperature4_01209E58_avg_Lag1H_Lag1H,soil_temperature4_01209E58_max_Lag1H_Lag1H,soil_temperature4_01209E58_min_Lag1H_Lag1H,soil_temperature5_01209E58_avg_Lag1H_Lag1H,soil_temperature5_01209E58_max_Lag1H_Lag1H,soil_temperature5_01209E58_min_Lag1H_Lag1H,soil_temperature6_01209E58_avg_Lag1H_Lag1H,soil_temperature6_01209E58_max_Lag1H_Lag1H,soil_temperature6_01209E58_min_Lag1H_Lag1H,nitrogen_N2O_gateway_avg_Lag1H_Lag1H,nitrogen_N2O_gateway_max_Lag1H_Lag1H,nitrogen_N2O_gateway_min_Lag1H_Lag1H,phosphorous_N2O_gateway_avg_Lag1H_Lag1H,phosphorous_N2O_gateway_max_Lag1H_Lag1H,phosphorous_N2O_gateway_min_Lag1H_Lag1H,potassium_N2O_gateway_avg_Lag1H_Lag1H,potassium_N2O_gateway_max_Lag1H_Lag1H,potassium_N2O_gateway_min_Lag1H_Lag1H,temperature1_N2O_gateway_avg_Lag1H_Lag1H,temperature1_N2O_gateway_max_Lag1H_Lag1H,temperature1_N2O_gateway_min_Lag1H_Lag1H,moisture_N2O_gateway_avg_Lag1H_Lag1H,moisture_N2O_gateway_max_Lag1H_Lag1H,moisture_N2O_gateway_min_Lag1H_Lag1H,pH_N2O_gateway_avg_Lag1H_Lag1H,pH_N2O_gateway_max_Lag1H_Lag1H,pH_N2O_gateway_min_Lag1H_Lag1H,precipitation_01209E4F_sum_Lag1H_Lag1H,air_temperature_multi_sensor_avg_Lag1H_Lag1H,air_temperature_multi_sensor_max_Lag1H_Lag1H,air_temperature_multi_sensor_min_Lag1H_Lag1H,dew_point_multi_sensor_avg_Lag1H_Lag1H,dew_point_multi_sensor_min_Lag1H_Lag1H,vpd_multi_sensor_avg_Lag1H_Lag1H,vpd_multi_sensor_min_Lag1H_Lag1H,relative_humidity_multi_sensor_avg_Lag1H_Lag1H,relative_humidity_multi_sensor_max_Lag1H_Lag1H,relative_humidity_multi_sensor_min_Lag1H_Lag1H,deltaT_multi_sensor_avg_Lag1H_Lag1H,deltaT_multi_sensor_max_Lag1H_Lag1H,deltaT_multi_sensor_min_Lag1H_Lag1H,precipitation_01209E4F_max_Lag1H_Lag1H,precipitation_far_sensors_mean_sum_Lag1H_Lag1H,precipitation_far_sensors_max_Lag1H_Lag1H,solar_radiation_00209FC8_avg_Lag1H_Lag3H,leaf_wetness_00209FC8_time_Lag1H_Lag3H,soil_moisture1_01209E4F_avg_Lag1H_Lag3H,soil_moisture2_01209E4F_avg_Lag1H_Lag3H,soil_moisture3_01209E4F_avg_Lag1H_Lag3H,soil_moisture4_01209E4F_avg_Lag1H_Lag3H,soil_moisture5_01209E4F_avg_Lag1H_Lag3H,soil_moisture6_01209E4F_avg_Lag1H_Lag3H,soil_temperature1_01209E4F_avg_Lag1H_Lag3H,soil_temperature1_01209E4F_max_Lag1H_Lag3H,soil_temperature1_01209E4F_min_Lag1H_Lag3H,soil_temperature2_01209E4F_avg_Lag1H_Lag3H,soil_temperature2_01209E4F_max_Lag1H_Lag3H,soil_temperature2_01209E4F_min_Lag1H_Lag3H,soil_temperature3_01209E4F_avg_Lag1H_Lag3H,soil_temperature3_01209E4F_max_Lag1H_Lag3H,soil_temperature3_01209E4F_min_Lag1H_Lag3H,soil_temperature4_01209E4F_avg_Lag1H_Lag3H,soil_temperature4_01209E4F_max_Lag1H_Lag3H,soil_temperature4_01209E4F_min_Lag1H_Lag3H,soil_temperature5_01209E4F_avg_Lag1H_Lag3H,soil_temperature5_01209E4F_max_Lag1H_Lag3H,soil_temperature5_01209E4F_min_Lag1H_Lag3H,soil_temperature6_01209E4F_avg_Lag1H_Lag3H,soil_temperature6_01209E4F_max_Lag1H_Lag3H,soil_temperature6_01209E4F_min_Lag1H_Lag3H,soil_moisture2_01209E58_avg_Lag1H_Lag3H,soil_moisture3_01209E58_avg_Lag1H_Lag3H,soil_moisture4_01209E58_avg_Lag1H_Lag3H,soil_moisture5_01209E58_avg_Lag1H_Lag3H,soil_moisture6_01209E58_avg_Lag1H_Lag3H,soil_temperature1_01209E58_avg_Lag1H_Lag3H,soil_temperature1_01209E58_max_Lag1H_Lag3H,soil_temperature1_01209E58_min_Lag1H_Lag3H,soil_temperature2_01209E58_avg_Lag1H_Lag3H,soil_temperature2_01209E58_max_Lag1H_Lag3H,soil_temperature2_01209E58_min_Lag1H_Lag3H,soil_temperature3_01209E58_avg_Lag1H_Lag3H,soil_temperature3_01209E58_max_Lag1H_Lag3H,soil_temperature3_01209E58_min_Lag1H_Lag3H,soil_temperature4_01209E58_avg_Lag1H_Lag3H,soil_temperature4_01209E58_max_Lag1H_Lag3H,soil_temperature4_01209E58_min_Lag1H_Lag3H,soil_temperature5_01209E58_avg_Lag1H_Lag3H,soil_temperature5_01209E58_max_Lag1H_Lag3H,soil_temperature5_01209E58_min_Lag1H_Lag3H,soil_temperature6_01209E58_avg_Lag1H_Lag3H,soil_temperature6_01209E58_max_Lag1H_Lag3H,soil_temperature6_01209E58_min_Lag1H_Lag3H,nitrogen_N2O_gateway_avg_Lag1H_Lag3H,nitrogen_N2O_gateway_max_Lag1H_Lag3H,nitrogen_N2O_gateway_min_Lag1H_Lag3H,phosphorous_N2O_gateway_avg_Lag1H_Lag3H,phosphorous_N2O_gateway_max_Lag1H_Lag3H,phosphorous_N2O_gateway_min_Lag1H_Lag3H,potassium_N2O_gateway_avg_Lag1H_Lag3H,potassium_N2O_gateway_max_Lag1H_Lag3H,potassium_N2O_gateway_min_Lag1H_Lag3H,temperature1_N2O_gateway_avg_Lag1H_Lag3H,temperature1_N2O_gateway_max_Lag1H_Lag3H,temperature1_N2O_gateway_min_Lag1H_Lag3H,moisture_N2O_gateway_avg_Lag1H_Lag3H,moisture_N2O_gateway_max_Lag1H_Lag3H,moisture_N2O_gateway_min_Lag1H_Lag3H,pH_N2O_gateway_avg_Lag1H_Lag3H,pH_N2O_gateway_max_Lag1H_Lag3H,pH_N2O_gateway_min_Lag1H_Lag3H,precipitation_01209E4F_sum_Lag1H_Lag3H,air_temperature_multi_sensor_avg_Lag1H_Lag3H,air_temperature_multi_sensor_max_Lag1H_Lag3H,air_temperature_multi_sensor_min_Lag1H_Lag3H,dew_point_multi_sensor_avg_Lag1H_Lag3H,dew_point_multi_sensor_min_Lag1H_Lag3H,vpd_multi_sensor_avg_Lag1H_Lag3H,vpd_multi_sensor_min_Lag1H_Lag3H,relative_humidity_multi_sensor_avg_Lag1H_Lag3H,relative_humidity_multi_sensor_max_Lag1H_Lag3H,relative_humidity_multi_sensor_min_Lag1H_Lag3H,deltaT_multi_sensor_avg_Lag1H_Lag3H,deltaT_multi_sensor_max_Lag1H_Lag3H,deltaT_multi_sensor_min_Lag1H_Lag3H,precipitation_01209E4F_max_Lag1H_Lag3H,precipitation_far_sensors_mean_sum_Lag1H_Lag3H,precipitation_far_sensors_max_Lag1H_Lag3H,solar_radiation_00209FC8_avg_Lag1H_Lag6H,leaf_wetness_00209FC8_time_Lag1H_Lag6H,soil_moisture1_01209E4F_avg_Lag1H_Lag6H,soil_moisture2_01209E4F_avg_Lag1H_Lag6H,soil_moisture3_01209E4F_avg_Lag1H_Lag6H,soil_moisture4_01209E4F_avg_Lag1H_Lag6H,soil_moisture5_01209E4F_avg_Lag1H_Lag6H,soil_moisture6_01209E4F_avg_Lag1H_Lag6H,soil_temperature1_01209E4F_avg_Lag1H_Lag6H,soil_temperature1_01209E4F_max_Lag1H_Lag6H,soil_temperature1_01209E4F_min_Lag1H_Lag6H,soil_temperature2_01209E4F_avg_Lag1H_Lag6H,soil_temperature2_01209E4F_max_Lag1H_Lag6H,soil_temperature2_01209E4F_min_Lag1H_Lag6H,soil_temperature3_01209E4F_avg_Lag1H_Lag6H,soil_temperature3_01209E4F_max_Lag1H_Lag6H,soil_temperature3_01209E4F_min_Lag1H_Lag6H,soil_temperature4_01209E4F_avg_Lag1H_Lag6H,soil_temperature4_01209E4F_max_Lag1H_Lag6H,soil_temperature4_01209E4F_min_Lag1H_Lag6H,soil_temperature5_01209E4F_avg_Lag1H_Lag6H,soil_temperature5_01209E4F_max_Lag1H_Lag6H,soil_temperature5_01209E4F_min_Lag1H_Lag6H,soil_temperature6_01209E4F_avg_Lag1H_Lag6H,soil_temperature6_01209E4F_max_Lag1H_Lag6H,soil_temperature6_01209E4F_min_Lag1H_Lag6H,soil_moisture2_01209E58_avg_Lag1H_Lag6H,soil_moisture3_01209E58_avg_Lag1H_Lag6H,soil_moisture4_01209E58_avg_Lag1H_Lag6H,soil_moisture5_01209E58_avg_Lag1H_Lag6H,soil_moisture6_01209E58_avg_Lag1H_Lag6H,soil_temperature1_01209E58_avg_Lag1H_Lag6H,soil_temperature1_01209E58_max_Lag1H_Lag6H,soil_temperature1_01209E58_min_Lag1H_Lag6H,soil_temperature2_01209E58_avg_Lag1H_Lag6H,soil_temperature2_01209E58_max_Lag1H_Lag6H,soil_temperature2_01209E58_min_Lag1H_Lag6H,soil_temperature3_01209E58_avg_Lag1H_Lag6H,soil_temperature3_01209E58_max_Lag1H_Lag6H,soil_temperature3_01209E58_min_Lag1H_Lag6H,soil_temperature4_01209E58_avg_Lag1H_Lag6H,soil_temperature4_01209E58_max_Lag1H_Lag6H,soil_temperature4_01209E58_min_Lag1H_Lag6H,soil_temperature5_01209E58_avg_Lag1H_Lag6H,soil_temperature5_01209E58_max_Lag1H_Lag6H,soil_temperature5_01209E58_min_Lag1H_Lag6H,soil_temperature6_01209E58_avg_Lag1H_Lag6H,soil_temperature6_01209E58_max_Lag1H_Lag6H,soil_temperature6_01209E58_min_Lag1H_Lag6H,nitrogen_N2O_gateway_avg_Lag1H_Lag6H,nitrogen_N2O_gateway_max_Lag1H_Lag6H,nitrogen_N2O_gateway_min_Lag1H_Lag6H,phosphorous_N2O_gateway_avg_Lag1H_Lag6H,phosphorous_N2O_gateway_max_Lag1H_Lag6H,phosphorous_N2O_gateway_min_Lag1H_Lag6H,potassium_N2O_gateway_avg_Lag1H_Lag6H,potassium_N2O_gateway_max_Lag1H_Lag6H,potassium_N2O_gateway_min_Lag1H_Lag6H,temperature1_N2O_gateway_avg_Lag1H_Lag6H,temperature1_N2O_gateway_max_Lag1H_Lag6H,temperature1_N2O_gateway_min_Lag1H_Lag6H,moisture_N2O_gateway_avg_Lag1H_Lag6H,moisture_N2O_gateway_max_Lag1H_Lag6H,moisture_N2O_gateway_min_Lag1H_Lag6H,pH_N2O_gateway_avg_Lag1H_Lag6H,pH_N2O_gateway_max_Lag1H_Lag6H,pH_N2O_gateway_min_Lag1H_Lag6H,precipitation_01209E4F_sum_Lag1H_Lag6H,air_temperature_multi_sensor_avg_Lag1H_Lag6H,air_temperature_multi_sensor_max_Lag1H_Lag6H,air_temperature_multi_sensor_min_Lag1H_Lag6H,dew_point_multi_sensor_avg_Lag1H_Lag6H,dew_point_multi_sensor_min_Lag1H_Lag6H,vpd_multi_sensor_avg_Lag1H_Lag6H,vpd_multi_sensor_min_Lag1H_Lag6H,relative_humidity_multi_sensor_avg_Lag1H_Lag6H,relative_humidity_multi_sensor_max_Lag1H_Lag6H,relative_humidity_multi_sensor_min_Lag1H_Lag6H,deltaT_multi_sensor_avg_Lag1H_Lag6H,deltaT_multi_sensor_max_Lag1H_Lag6H,deltaT_multi_sensor_min_Lag1H_Lag6H,precipitation_01209E4F_max_Lag1H_Lag6H,precipitation_far_sensors_mean_sum_Lag1H_Lag6H,precipitation_far_sensors_max_Lag1H_Lag6H,solar_radiation_00209FC8_avg_Lag1H_Lag9H,leaf_wetness_00209FC8_time_Lag1H_Lag9H,soil_moisture1_01209E4F_avg_Lag1H_Lag9H,soil_moisture2_01209E4F_avg_Lag1H_Lag9H,soil_moisture3_01209E4F_avg_Lag1H_Lag9H,soil_moisture4_01209E4F_avg_Lag1H_Lag9H,soil_moisture5_01209E4F_avg_Lag1H_Lag9H,soil_moisture6_01209E4F_avg_Lag1H_Lag9H,soil_temperature1_01209E4F_avg_Lag1H_Lag9H,soil_temperature1_01209E4F_max_Lag1H_Lag9H,soil_temperature1_01209E4F_min_Lag1H_Lag9H,soil_temperature2_01209E4F_avg_Lag1H_Lag9H,soil_temperature2_01209E4F_max_Lag1H_Lag9H,soil_temperature2_01209E4F_min_Lag1H_Lag9H,soil_temperature3_01209E4F_avg_Lag1H_Lag9H,soil_temperature3_01209E4F_max_Lag1H_Lag9H,soil_temperature3_01209E4F_min_Lag1H_Lag9H,soil_temperature4_01209E4F_avg_Lag1H_Lag9H,soil_temperature4_01209E4F_max_Lag1H_Lag9H,soil_temperature4_01209E4F_min_Lag1H_Lag9H,soil_temperature5_01209E4F_avg_Lag1H_Lag9H,soil_temperature5_01209E4F_max_Lag1H_Lag9H,soil_temperature5_01209E4F_min_Lag1H_Lag9H,soil_temperature6_01209E4F_avg_Lag1H_Lag9H,soil_temperature6_01209E4F_max_Lag1H_Lag9H,soil_temperature6_01209E4F_min_Lag1H_Lag9H,soil_moisture2_01209E58_avg_Lag1H_Lag9H,soil_moisture3_01209E58_avg_Lag1H_Lag9H,soil_moisture4_01209E58_avg_Lag1H_Lag9H,soil_moisture5_01209E58_avg_Lag1H_Lag9H,soil_moisture6_01209E58_avg_Lag1H_Lag9H,soil_temperature1_01209E58_avg_Lag1H_Lag9H,soil_temperature1_01209E58_max_Lag1H_Lag9H,soil_temperature1_01209E58_min_Lag1H_Lag9H,soil_temperature2_01209E58_avg_Lag1H_Lag9H,soil_temperature2_01209E58_max_Lag1H_Lag9H,soil_temperature2_01209E58_min_Lag1H_Lag9H,soil_temperature3_01209E58_avg_Lag1H_Lag9H,soil_temperature3_01209E58_max_Lag1H_Lag9H,soil_temperature3_01209E58_min_Lag1H_Lag9H,soil_temperature4_01209E58_avg_Lag1H_Lag9H,soil_temperature4_01209E58_max_Lag1H_Lag9H,soil_temperature4_01209E58_min_Lag1H_Lag9H,soil_temperature5_01209E58_avg_Lag1H_Lag9H,soil_temperature5_01209E58_max_Lag1H_Lag9H,soil_temperature5_01209E58_min_Lag1H_Lag9H,soil_temperature6_01209E58_avg_Lag1H_Lag9H,soil_temperature6_01209E58_max_Lag1H_Lag9H,soil_temperature6_01209E58_min_Lag1H_Lag9H,nitrogen_N2O_gateway_avg_Lag1H_Lag9H,nitrogen_N2O_gateway_max_Lag1H_Lag9H,nitrogen_N2O_gateway_min_Lag1H_Lag9H,phosphorous_N2O_gateway_avg_Lag1H_Lag9H,phosphorous_N2O_gateway_max_Lag1H_Lag9H,phosphorous_N2O_gateway_min_Lag1H_Lag9H,potassium_N2O_gateway_avg_Lag1H_Lag9H,potassium_N2O_gateway_max_Lag1H_Lag9H,potassium_N2O_gateway_min_Lag1H_Lag9H,temperature1_N2O_gateway_avg_Lag1H_Lag9H,temperature1_N2O_gateway_max_Lag1H_Lag9H,temperature1_N2O_gateway_min_Lag1H_Lag9H,moisture_N2O_gateway_avg_Lag1H_Lag9H,moisture_N2O_gateway_max_Lag1H_Lag9H,moisture_N2O_gateway_min_Lag1H_Lag9H,pH_N2O_gateway_avg_Lag1H_Lag9H,pH_N2O_gateway_max_Lag1H_Lag9H,pH_N2O_gateway_min_Lag1H_Lag9H,precipitation_01209E4F_sum_Lag1H_Lag9H,air_temperature_multi_sensor_avg_Lag1H_Lag9H,air_temperature_multi_sensor_max_Lag1H_Lag9H,air_temperature_multi_sensor_min_Lag1H_Lag9H,dew_point_multi_sensor_avg_Lag1H_Lag9H,dew_point_multi_sensor_min_Lag1H_Lag9H,vpd_multi_sensor_avg_Lag1H_Lag9H,vpd_multi_sensor_min_Lag1H_Lag9H,relative_humidity_multi_sensor_avg_Lag1H_Lag9H,relative_humidity_multi_sensor_max_Lag1H_Lag9H,relative_humidity_multi_sensor_min_Lag1H_Lag9H,deltaT_multi_sensor_avg_Lag1H_Lag9H,deltaT_multi_sensor_max_Lag1H_Lag9H,deltaT_multi_sensor_min_Lag1H_Lag9H,precipitation_01209E4F_max_Lag1H_Lag9H,precipitation_far_sensors_mean_sum_Lag1H_Lag9H,precipitation_far_sensors_max_Lag1H_Lag9H,solar_radiation_00209FC8_avg_Lag1H_Lag12H,leaf_wetness_00209FC8_time_Lag1H_Lag12H,soil_moisture1_01209E4F_avg_Lag1H_Lag12H,soil_moisture2_01209E4F_avg_Lag1H_Lag12H,soil_moisture3_01209E4F_avg_Lag1H_Lag12H,soil_moisture4_01209E4F_avg_Lag1H_Lag12H,soil_moisture5_01209E4F_avg_Lag1H_Lag12H,soil_moisture6_01209E4F_avg_Lag1H_Lag12H,soil_temperature1_01209E4F_avg_Lag1H_Lag12H,soil_temperature1_01209E4F_max_Lag1H_Lag12H,soil_temperature1_01209E4F_min_Lag1H_Lag12H,soil_temperature2_01209E4F_avg_Lag1H_Lag12H,soil_temperature2_01209E4F_max_Lag1H_Lag12H,soil_temperature2_01209E4F_min_Lag1H_Lag12H,soil_temperature3_01209E4F_avg_Lag1H_Lag12H,soil_temperature3_01209E4F_max_Lag1H_Lag12H,soil_temperature3_01209E4F_min_Lag1H_Lag12H,soil_temperature4_01209E4F_avg_Lag1H_Lag12H,soil_temperature4_01209E4F_max_Lag1H_Lag12H,soil_temperature4_01209E4F_min_Lag1H_Lag12H,soil_temperature5_01209E4F_avg_Lag1H_Lag12H,soil_temperature5_01209E4F_max_Lag1H_Lag12H,soil_temperature5_01209E4F_min_Lag1H_Lag12H,soil_temperature6_01209E4F_avg_Lag1H_Lag12H,soil_temperature6_01209E4F_max_Lag1H_Lag12H,soil_temperature6_01209E4F_min_Lag1H_Lag12H,soil_moisture2_01209E58_avg_Lag1H_Lag12H,soil_moisture3_01209E58_avg_Lag1H_Lag12H,soil_moisture4_01209E58_avg_Lag1H_Lag12H,soil_moisture5_01209E58_avg_Lag1H_Lag12H,soil_moisture6_01209E58_avg_Lag1H_Lag12H,soil_temperature1_01209E58_avg_Lag1H_Lag12H,soil_temperature1_01209E58_max_Lag1H_Lag12H,soil_temperature1_01209E58_min_Lag1H_Lag12H,soil_temperature2_01209E58_avg_Lag1H_Lag12H,soil_temperature2_01209E58_max_Lag1H_Lag12H,soil_temperature2_01209E58_min_Lag1H_Lag12H,soil_temperature3_01209E58_avg_Lag1H_Lag12H,soil_temperature3_01209E58_max_Lag1H_Lag12H,soil_temperature3_01209E58_min_Lag1H_Lag12H,soil_temperature4_01209E58_avg_Lag1H_Lag12H,soil_temperature4_01209E58_max_Lag1H_Lag12H,soil_temperature4_01209E58_min_Lag1H_Lag12H,soil_temperature5_01209E58_avg_Lag1H_Lag12H,soil_temperature5_01209E58_max_Lag1H_Lag12H,soil_temperature5_01209E58_min_Lag1H_Lag12H,soil_temperature6_01209E58_avg_Lag1H_Lag12H,soil_temperature6_01209E58_max_Lag1H_Lag12H,soil_temperature6_01209E58_min_Lag1H_Lag12H,nitrogen_N2O_gateway_avg_Lag1H_Lag12H,nitrogen_N2O_gateway_max_Lag1H_Lag12H,nitrogen_N2O_gateway_min_Lag1H_Lag12H,phosphorous_N2O_gateway_avg_Lag1H_Lag12H,phosphorous_N2O_gateway_max_Lag1H_Lag12H,phosphorous_N2O_gateway_min_Lag1H_Lag12H,potassium_N2O_gateway_avg_Lag1H_Lag12H,potassium_N2O_gateway_max_Lag1H_Lag12H,potassium_N2O_gateway_min_Lag1H_Lag12H,temperature1_N2O_gateway_avg_Lag1H_Lag12H,temperature1_N2O_gateway_max_Lag1H_Lag12H,temperature1_N2O_gateway_min_Lag1H_Lag12H,moisture_N2O_gateway_avg_Lag1H_Lag12H,moisture_N2O_gateway_max_Lag1H_Lag12H,moisture_N2O_gateway_min_Lag1H_Lag12H,pH_N2O_gateway_avg_Lag1H_Lag12H,pH_N2O_gateway_max_Lag1H_Lag12H,pH_N2O_gateway_min_Lag1H_Lag12H,precipitation_01209E4F_sum_Lag1H_Lag12H,air_temperature_multi_sensor_avg_Lag1H_Lag12H,air_temperature_multi_sensor_max_Lag1H_Lag12H,air_temperature_multi_sensor_min_Lag1H_Lag12H,dew_point_multi_sensor_avg_Lag1H_Lag12H,dew_point_multi_sensor_min_Lag1H_Lag12H,vpd_multi_sensor_avg_Lag1H_Lag12H,vpd_multi_sensor_min_Lag1H_Lag12H,relative_humidity_multi_sensor_avg_Lag1H_Lag12H,relative_humidity_multi_sensor_max_Lag1H_Lag12H,relative_humidity_multi_sensor_min_Lag1H_Lag12H,deltaT_multi_sensor_avg_Lag1H_Lag12H,deltaT_multi_sensor_max_Lag1H_Lag12H,deltaT_multi_sensor_min_Lag1H_Lag12H,precipitation_01209E4F_max_Lag1H_Lag12H,precipitation_far_sensors_mean_sum_Lag1H_Lag12H
0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0
