solar_radiation_00209FC8_avg_Lag1H,leaf_wetness_00209FC8_time_Lag1H,soil_moisture1_01209E4F_avg_Lag1H,soil_moisture2_01209E4F_avg_Lag1H,soil_moisture3_01209E4F_avg_Lag1H,soil_moisture4_01209E4F_avg_Lag1H,soil_moisture5_01209E4F_avg_Lag1H,soil_moisture6_01209E4F_avg_Lag1H,soil_temperature1_01209E4F_avg_Lag1H,soil_temperature1_01209E4F_max_Lag1H,soil_temperature1_01209E4F_min_Lag1H,soil_temperature2_01209E4F_avg_Lag1H,soil_temperature2_01209E4F_max_Lag1H,soil_temperature2_01209E4F_min_Lag1H,soil_temperature3_01209E4F_avg_Lag1H,soil_temperature3_01209E4F_max_Lag1H,soil_temperature3_01209E4F_min_Lag1H,soil_temperature4_01209E4F_avg_Lag1H,soil_temperature4_01209E4F_max_Lag1H,soil_temperature4_01209E4F_min_Lag1H,soil_temperature5_01209E4F_avg_Lag1H,soil_temperature5_01209E4F_max_Lag1H,soil_temperature5_01209E4F_min_Lag1H,soil_temperature6_01209E4F_avg_Lag1H,soil_temperature6_01209E4F_max_Lag1H,soil_temperature6_01209E4F_min_Lag1H,soil_moisture1_01209E58_avg_Lag1H,soil_moisture2_01209E58_avg_Lag1H,soil_temperature1_01209E58_avg_Lag1H,soil_temperature1_01209E58_max_Lag1H,soil_temperature1_01209E58_min_Lag1H,soil_temperature2_01209E58_avg_Lag1H,soil_temperature2_01209E58_max_Lag1H,soil_temperature2_01209E58_min_Lag1H,soil_temperature3_01209E58_avg_Lag1H,soil_temperature3_01209E58_max_Lag1H,soil_temperature3_01209E58_min_Lag1H,soil_temperature4_01209E58_avg_Lag1H,soil_temperature4_01209E58_max_Lag1H,soil_temperature4_01209E58_min_Lag1H,soil_temperature5_01209E58_avg_Lag1H,soil_temperature5_01209E58_max_Lag1H,soil_temperature5_01209E58_min_Lag1H,soil_temperature6_01209E58_avg_Lag1H,soil_temperature6_01209E58_max_Lag1H,soil_temperature6_01209E58_min_Lag1H,precipitation_01209E4F_sum_Lag1H,air_temperature_multi_sensor_avg_Lag1H,air_temperature_multi_sensor_max_Lag1H,air_temperature_multi_sensor_min_Lag1H,dew_point_multi_sensor_avg_Lag1H,dew_point_multi_sensor_min_Lag1H,vpd_multi_sensor_avg_Lag1H,vpd_multi_sensor_min_Lag1H,relative_humidity_multi_sensor_avg_Lag1H,relative_humidity_multi_sensor_max_Lag1H,relative_humidity_multi_sensor_min_Lag1H,deltaT_multi_sensor_avg_Lag1H,deltaT_multi_sensor_max_Lag1H,deltaT_multi_sensor_min_Lag1H,precipitation_01209E4F_max_Lag1H,precipitation_far_sensors_mean_sum_Lag1H,precipitation_far_sensors_max_Lag1H,solar_radiation_00209FC8_avg_Lag3H,leaf_wetness_00209FC8_time_Lag3H,soil_moisture1_01209E4F_avg_Lag3H,soil_moisture2_01209E4F_avg_Lag3H,soil_moisture3_01209E4F_avg_Lag3H,soil_moisture4_01209E4F_avg_Lag3H,soil_moisture5_01209E4F_avg_Lag3H,soil_moisture6_01209E4F_avg_Lag3H,soil_temperature1_01209E4F_avg_Lag3H,soil_temperature1_01209E4F_max_Lag3H,soil_temperature1_01209E4F_min_Lag3H,soil_temperature2_01209E4F_avg_Lag3H,soil_temperature2_01209E4F_max_Lag3H,soil_temperature2_01209E4F_min_Lag3H,soil_temperature3_01209E4F_avg_Lag3H,soil_temperature3_01209E4F_max_Lag3H,soil_temperature3_01209E4F_min_Lag3H,soil_temperature4_01209E4F_avg_Lag3H,soil_temperature4_01209E4F_max_Lag3H,soil_temperature4_01209E4F_min_Lag3H,soil_temperature5_01209E4F_avg_Lag3H,soil_temperature5_01209E4F_max_Lag3H,soil_temperature5_01209E4F_min_Lag3H,soil_temperature6_01209E4F_avg_Lag3H,soil_temperature6_01209E4F_max_Lag3H,soil_temperature6_01209E4F_min_Lag3H,soil_moisture1_01209E58_avg_Lag3H,soil_moisture2_01209E58_avg_Lag3H,soil_temperature1_01209E58_avg_Lag3H,soil_temperature1_01209E58_max_Lag3H,soil_temperature1_01209E58_min_Lag3H,soil_temperature2_01209E58_avg_Lag3H,soil_temperature2_01209E58_max_Lag3H,soil_temperature2_01209E58_min_Lag3H,soil_temperature3_01209E58_avg_Lag3H,soil_temperature3_01209E58_max_Lag3H,soil_temperature3_01209E58_min_Lag3H,soil_temperature4_01209E58_avg_Lag3H,soil_temperature4_01209E58_max_Lag3H,soil_temperature4_01209E58_min_Lag3H,soil_temperature5_01209E58_avg_Lag3H,soil_temperature5_01209E58_max_Lag3H,soil_temperature5_01209E58_min_Lag3H,soil_temperature6_01209E58_avg_Lag3H,soil_temperature6_01209E58_max_Lag3H,soil_temperature6_01209E58_min_Lag3H,precipitation_01209E4F_sum_Lag3H,air_temperature_multi_sensor_avg_Lag3H,air_temperature_multi_sensor_max_Lag3H,air_temperature_multi_sensor_min_Lag3H,dew_point_multi_sensor_avg_Lag3H,dew_point_multi_sensor_min_Lag3H,vpd_multi_sensor_avg_Lag3H,vpd_multi_sensor_min_Lag3H,relative_humidity_multi_sensor_avg_Lag3H,relative_humidity_multi_sensor_max_Lag3H,relative_humidity_multi_sensor_min_Lag3H,deltaT_multi_sensor_avg_Lag3H,deltaT_multi_sensor_max_Lag3H,deltaT_multi_sensor_min_Lag3H,precipitation_01209E4F_max_Lag3H,precipitation_far_sensors_mean_sum_Lag3H,precipitation_far_sensors_max_Lag3H,solar_radiation_00209FC8_avg_Lag6H,leaf_wetness_00209FC8_time_Lag6H,soil_moisture1_01209E4F_avg_Lag6H,soil_moisture2_01209E4F_avg_Lag6H,soil_moisture3_01209E4F_avg_Lag6H,soil_moisture4_01209E4F_avg_Lag6H,soil_moisture5_01209E4F_avg_Lag6H,soil_moisture6_01209E4F_avg_Lag6H,soil_temperature1_01209E4F_avg_Lag6H,soil_temperature1_01209E4F_max_Lag6H,soil_temperature1_01209E4F_min_Lag6H,soil_temperature2_01209E4F_avg_Lag6H,soil_temperature2_01209E4F_max_Lag6H,soil_temperature2_01209E4F_min_Lag6H,soil_temperature3_01209E4F_avg_Lag6H,soil_temperature3_01209E4F_max_Lag6H,soil_temperature3_01209E4F_min_Lag6H,soil_temperature4_01209E4F_avg_Lag6H,soil_temperature4_01209E4F_max_Lag6H,soil_temperature4_01209E4F_min_Lag6H,soil_temperature5_01209E4F_avg_Lag6H,soil_temperature5_01209E4F_max_Lag6H,soil_temperature5_01209E4F_min_Lag6H,soil_temperature6_01209E4F_avg_Lag6H,soil_temperature6_01209E4F_max_Lag6H,soil_temperature6_01209E4F_min_Lag6H,soil_moisture1_01209E58_avg_Lag6H,soil_moisture2_01209E58_avg_Lag6H,soil_temperature1_01209E58_avg_Lag6H,soil_temperature1_01209E58_max_Lag6H,soil_temperature1_01209E58_min_Lag6H,soil_temperature2_01209E58_avg_Lag6H,soil_temperature2_01209E58_max_Lag6H,soil_temperature2_01209E58_min_Lag6H,soil_temperature3_01209E58_avg_Lag6H,soil_temperature3_01209E58_max_Lag6H,soil_temperature3_01209E58_min_Lag6H,soil_temperature4_01209E58_avg_Lag6H,soil_temperature4_01209E58_max_Lag6H,soil_temperature4_01209E58_min_Lag6H,soil_temperature5_01209E58_avg_Lag6H,soil_temperature5_01209E58_max_Lag6H,soil_temperature5_01209E58_min_Lag6H,soil_temperature6_01209E58_avg_Lag6H,soil_temperature6_01209E58_max_Lag6H,soil_temperature6_01209E58_min_Lag6H,precipitation_01209E4F_sum_Lag6H,air_temperature_multi_sensor_avg_Lag6H,air_temperature_multi_sensor_max_Lag6H,air_temperature_multi_sensor_min_Lag6H,dew_point_multi_sensor_avg_Lag6H,dew_point_multi_sensor_min_Lag6H,vpd_multi_sensor_avg_Lag6H,vpd_multi_sensor_min_Lag6H,relative_humidity_multi_sensor_avg_Lag6H,relative_humidity_multi_sensor_max_Lag6H,relative_humidity_multi_sensor_min_Lag6H,deltaT_multi_sensor_avg_Lag6H,deltaT_multi_sensor_max_Lag6H,deltaT_multi_sensor_min_Lag6H,precipitation_01209E4F_max_Lag6H,precipitation_far_sensors_mean_sum_Lag6H,precipitation_far_sensors_max_Lag6H,solar_radiation_00209FC8_avg_Lag9H,leaf_wetness_00209FC8_time_Lag9H,soil_moisture1_01209E4F_avg_Lag9H,soil_moisture2_01209E4F_avg_Lag9H,soil_moisture3_01209E4F_avg_Lag9H,soil_moisture4_01209E4F_avg_Lag9H,soil_moisture5_01209E4F_avg_Lag9H,soil_moisture6_01209E4F_avg_Lag9H,soil_temperature1_01209E4F_avg_Lag9H,soil_temperature1_01209E4F_max_Lag9H,soil_temperature1_01209E4F_min_Lag9H,soil_temperature2_01209E4F_avg_Lag9H,soil_temperature2_01209E4F_max_Lag9H,soil_temperature2_01209E4F_min_Lag9H,soil_temperature3_01209E4F_avg_Lag9H,soil_temperature3_01209E4F_max_Lag9H,soil_temperature3_01209E4F_min_Lag9H,soil_temperature4_01209E4F_avg_Lag9H,soil_temperature4_01209E4F_max_Lag9H,soil_temperature4_01209E4F_min_Lag9H,soil_temperature5_01209E4F_avg_Lag9H,soil_temperature5_01209E4F_max_Lag9H,soil_temperature5_01209E4F_min_Lag9H,soil_temperature6_01209E4F_avg_Lag9H,soil_temperature6_01209E4F_max_Lag9H,soil_temperature6_01209E4F_min_Lag9H,soil_moisture1_01209E58_avg_Lag9H,soil_moisture2_01209E58_avg_Lag9H,soil_temperature1_01209E58_avg_Lag9H,soil_temperature1_01209E58_max_Lag9H,soil_temperature1_01209E58_min_Lag9H,soil_temperature2_01209E58_avg_Lag9H,soil_temperature2_01209E58_max_Lag9H,soil_temperature2_01209E58_min_Lag9H,soil_temperature3_01209E58_avg_Lag9H,soil_temperature3_01209E58_max_Lag9H,soil_temperature3_01209E58_min_Lag9H,soil_temperature4_01209E58_avg_Lag9H,soil_temperature4_01209E58_max_Lag9H,soil_temperature4_01209E58_min_Lag9H,soil_temperature5_01209E58_avg_Lag9H,soil_temperature5_01209E58_max_Lag9H,soil_temperature5_01209E58_min_Lag9H,soil_temperature6_01209E58_avg_Lag9H,soil_temperature6_01209E58_max_Lag9H,soil_temperature6_01209E58_min_Lag9H,precipitation_01209E4F_sum_Lag9H,air_temperature_multi_sensor_avg_Lag9H,air_temperature_multi_sensor_max_Lag9H,air_temperature_multi_sensor_min_Lag9H,dew_point_multi_sensor_avg_Lag9H,dew_point_multi_sensor_min_Lag9H,vpd_multi_sensor_avg_Lag9H,vpd_multi_sensor_min_Lag9H,relative_humidity_multi_sensor_avg_Lag9H,relative_humidity_multi_sensor_max_Lag9H,relative_humidity_multi_sensor_min_Lag9H,deltaT_multi_sensor_avg_Lag9H,deltaT_multi_sensor_max_Lag9H,deltaT_multi_sensor_min_Lag9H,precipitation_01209E4F_max_Lag9H,precipitation_far_sensors_mean_sum_Lag9H,precipitation_far_sensors_max_Lag9H,solar_radiation_00209FC8_avg_Lag12H,leaf_wetness_00209FC8_time_Lag12H,soil_moisture1_01209E4F_avg_Lag12H,soil_moisture2_01209E4F_avg_Lag12H,soil_moisture3_01209E4F_avg_Lag12H,soil_moisture4_01209E4F_avg_Lag12H,soil_moisture5_01209E4F_avg_Lag12H,soil_moisture6_01209E4F_avg_Lag12H,soil_temperature1_01209E4F_avg_Lag12H,soil_temperature1_01209E4F_max_Lag12H,soil_temperature1_01209E4F_min_Lag12H,soil_temperature2_01209E4F_avg_Lag12H,soil_temperature2_01209E4F_max_Lag12H,soil_temperature2_01209E4F_min_Lag12H,soil_temperature3_01209E4F_avg_Lag12H,soil_temperature3_01209E4F_max_Lag12H,soil_temperature3_01209E4F_min_Lag12H,soil_temperature4_01209E4F_avg_Lag12H,soil_temperature4_01209E4F_max_Lag12H,soil_temperature4_01209E4F_min_Lag12H,soil_temperature5_01209E4F_avg_Lag12H,soil_temperature5_01209E4F_max_Lag12H,soil_temperature5_01209E4F_min_Lag12H,soil_temperature6_01209E4F_avg_Lag12H,soil_temperature6_01209E4F_max_Lag12H,soil_temperature6_01209E4F_min_Lag12H,soil_moisture1_01209E58_avg_Lag12H,soil_moisture2_01209E58_avg_Lag12H,soil_temperature1_01209E58_avg_Lag12H,soil_temperature1_01209E58_max_Lag12H,soil_temperature1_01209E58_min_Lag12H,soil_temperature2_01209E58_avg_Lag12H,soil_temperature2_01209E58_max_Lag12H,soil_temperature2_01209E58_min_Lag12H,soil_temperature3_01209E58_avg_Lag12H,soil_temperature3_01209E58_max_Lag12H,soil_temperature3_01209E58_min_Lag12H,soil_temperature4_01209E58_avg_Lag12H,soil_temperature4_01209E58_max_Lag12H,soil_temperature4_01209E58_min_Lag12H,soil_temperature5_01209E58_avg_Lag12H,soil_temperature5_01209E58_max_Lag12H,soil_temperature5_01209E58_min_Lag12H,soil_temperature6_01209E58_avg_Lag12H,soil_temperature6_01209E58_max_Lag12H,soil_temperature6_01209E58_min_Lag12H,precipitation_01209E4F_sum_Lag12H,air_temperature_multi_sensor_avg_Lag12H,air_temperature_multi_sensor_max_Lag12H,air_temperature_multi_sensor_min_Lag12H,dew_point_multi_sensor_avg_Lag12H,dew_point_multi_sensor_min_Lag12H,vpd_multi_sensor_avg_Lag12H,vpd_multi_sensor_min_Lag12H,relative_humidity_multi_sensor_avg_Lag12H,relative_humidity_multi_sensor_max_Lag12H,relative_humidity_multi_sensor_min_Lag12H,deltaT_multi_sensor_avg_Lag12H,deltaT_multi_sensor_max_Lag12H,deltaT_multi_sensor_min_Lag12H,precipitation_01209E4F_max_Lag12H,precipitation_far_sensors_mean_sum_Lag12H
1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1
