timestamp,FN2O_C1_broadcast_side_strip
2022-07-31 18:00:00,100.518
2022-07-31 18:30:00,101.981
2022-07-31 19:00:00,97.5559
2022-07-31 19:30:00,101.118
2022-07-31 20:00:00,102.911
2022-07-31 20:30:00,103.492
2022-07-31 21:00:00,100.222
2022-07-31 21:30:00,101.265
2022-07-31 22:00:00,98.5273
2022-07-31 22:30:00,99.3625
2022-07-31 23:00:00,95.2547
2022-07-31 23:30:00,100.915
2022-08-01 00:00:00,98.2637
2022-08-01 00:30:00,95.8414
2022-08-01 01:00:00,95.392
2022-08-01 01:30:00,91.6574
2022-08-01 02:00:00,92.1241
2022-08-01 02:30:00,91.7726
2022-08-01 03:00:00,89.3175
2022-08-01 03:30:00,85.6524
2022-08-01 04:00:00,87.3289
2022-08-01 04:30:00,82.0492
2022-08-01 05:00:00,82.2559
2022-08-01 05:30:00,82.7426
2022-08-01 06:00:00,77.0526
2022-08-01 06:30:00,77.6839
2022-08-01 07:00:00,76.6163
2022-08-01 07:30:00,75.0957
2022-08-01 08:00:00,73.1576
2022-08-01 08:30:00,73.5069
2022-08-01 09:00:00,75.7296
2022-08-01 09:30:00,80.3941
2022-08-01 10:00:00,80.479
2022-08-01 10:30:00,84.3276
2022-08-01 11:00:00,84.8933
2022-08-01 11:30:00,93.2971
2022-08-01 12:00:00,95.2532
2022-08-01 12:30:00,101.887
2022-08-01 13:00:00,103.347
2022-08-01 13:30:00,106.155
2022-08-01 14:00:00,115.143
2022-08-01 14:30:00,116.382
2022-08-01 15:00:00,118.026
2022-08-01 15:30:00,112.351
2022-08-01 16:00:00,121.824
2022-08-01 16:30:00,117.923
2022-08-01 17:00:00,119.189
2022-08-01 17:30:00,121.262
2022-08-01 18:00:00,122.078
2022-08-01 18:30:00,125.941
2022-08-01 19:00:00,121.351
2022-08-01 19:30:00,125.937
2022-08-01 20:00:00,124.96
2022-08-01 20:30:00,117.278
2022-08-01 21:00:00,114.518
2022-08-01 21:30:00,114.53
2022-08-01 22:00:00,115.269
2022-08-01 22:30:00,113.981
2022-08-01 23:00:00,106.502
2022-08-01 23:30:00,109.721
2022-08-02 00:00:00,112.44
2022-08-02 00:30:00,110.002
2022-08-02 01:00:00,113.048
2022-08-02 01:30:00,112.795
2022-08-02 02:00:00,111.031
2022-08-02 02:30:00,107.569
2022-08-02 03:00:00,109.634
2022-08-02 03:30:00,110.451
2022-08-02 04:00:00,110.069
2022-08-02 04:30:00,115.912
2022-08-02 05:00:00,106.683
2022-08-02 05:30:00,110.14
2022-08-02 06:00:00,108.567
2022-08-02 06:30:00,101.252
2022-08-02 07:00:00,100.739
2022-08-02 07:30:00,101.497
2022-08-02 08:00:00,101.006
2022-08-02 08:30:00,101.619
2022-08-02 09:00:00,104.92
2022-08-02 09:30:00,106.657
2022-08-02 10:00:00,96.8178
2022-08-02 10:30:00,107.14
2022-08-02 11:00:00,123.852
2022-08-02 11:30:00,108.825
2022-08-02 12:00:00,109.241
2022-08-02 12:30:00,111.336
2022-08-02 13:00:00,108.663
2022-08-02 13:30:00,110.052
2022-08-02 14:00:00,112.215
2022-08-02 14:30:00,116.653
2022-08-02 15:00:00,122.351
2022-08-02 15:30:00,128.761
2022-08-02 16:00:00,134.695
2022-08-02 16:30:00,144.882
2022-08-02 17:00:00,148.6
2022-08-02 17:30:00,126.541
2022-08-02 18:00:00,155.209
2022-08-02 18:30:00,148.403
2022-08-02 19:00:00,148.849
2022-08-02 19:30:00,151.104
2022-08-02 20:00:00,149.061
2022-08-02 20:30:00,138.893
2022-08-02 21:00:00,131.084
2022-08-02 21:30:00,126.48
2022-08-02 22:00:00,123.007
2022-08-02 22:30:00,118.667
2022-08-02 23:00:00,120.513
2022-08-02 23:30:00,114.263
2022-08-03 00:00:00,115.524
2022-08-03 00:30:00,109.234
2022-08-03 01:00:00,109.6
2022-08-03 01:30:00,104.605
2022-08-03 02:00:00,104.048
2022-08-03 02:30:00,101.273
2022-08-03 03:00:00,98.2834
2022-08-03 03:30:00,94.9397
2022-08-03 04:00:00,93.2943
2022-08-03 04:30:00,88.7936
2022-08-03 05:00:00,91.1419
2022-08-03 05:30:00,88.0455
2022-08-03 06:00:00,88.4238
2022-08-03 06:30:00,86.1296
2022-08-03 07:00:00,83.9727
2022-08-03 07:30:00,79.8952
2022-08-03 08:00:00,79.5653
2022-08-03 08:30:00,80.3016
2022-08-03 09:00:00,83.5438
2022-08-03 09:30:00,83.4864
2022-08-03 10:00:00,88.8629
2022-08-03 10:30:00,90.2553
2022-08-03 11:00:00,98.7288
2022-08-03 11:30:00,96.6272
2022-08-03 12:00:00,102.957
2022-08-03 12:30:00,
2022-08-03 13:00:00,133.033
2022-08-03 13:30:00,131.751
2022-08-03 14:00:00,133.883
2022-08-03 14:30:00,137.424
2022-08-03 15:00:00,141.352
2022-08-03 15:30:00,149.78
2022-08-03 16:00:00,152.772
2022-08-03 16:30:00,153.497
2022-08-03 17:00:00,159.286
2022-08-03 17:30:00,154.018
2022-08-03 18:00:00,150.129
2022-08-03 18:30:00,164.127
2022-08-03 19:00:00,165.21
2022-08-03 19:30:00,166.59
2022-08-03 20:00:00,154.216
2022-08-03 20:30:00,157.141
2022-08-03 21:00:00,154.14
2022-08-03 21:30:00,155.968
2022-08-03 22:00:00,164.766
2022-08-03 22:30:00,159.132
2022-08-03 23:00:00,160.462
2022-08-03 23:30:00,165.089
2022-08-04 00:00:00,164.038
2022-08-04 00:30:00,163.933
2022-08-04 01:00:00,160.508
2022-08-04 01:30:00,159.249
2022-08-04 02:00:00,151.022
2022-08-04 02:30:00,152.805
2022-08-04 03:00:00,152.143
2022-08-04 03:30:00,155.307
2022-08-04 04:00:00,153.013
2022-08-04 04:30:00,144.313
2022-08-04 05:00:00,145.632
2022-08-04 05:30:00,141.423
2022-08-04 06:00:00,140.805
2022-08-04 06:30:00,142.212
2022-08-04 07:00:00,140.941
2022-08-04 07:30:00,138.729
2022-08-04 08:00:00,136.44
2022-08-04 08:30:00,136.7
2022-08-04 09:00:00,139.788
2022-08-04 09:30:00,136.937
2022-08-04 10:00:00,134.349
2022-08-04 10:30:00,135.761
2022-08-04 11:00:00,143.6
2022-08-04 11:30:00,146.386
2022-08-04 12:00:00,113.978
2022-08-04 12:30:00,120.252
2022-08-04 13:00:00,132.744
2022-08-04 13:30:00,139.749
2022-08-04 14:00:00,144.814
2022-08-04 14:30:00,149.953
2022-08-04 15:00:00,154.814
2022-08-04 15:30:00,159.073
2022-08-04 16:00:00,172.715
2022-08-04 16:30:00,176.647
2022-08-04 17:00:00,174.145
2022-08-04 17:30:00,183.57
2022-08-04 18:00:00,183.076
2022-08-04 18:30:00,181.402
2022-08-04 19:00:00,186.756
2022-08-04 19:30:00,189.988
2022-08-04 20:00:00,190.036
2022-08-04 20:30:00,183.09
2022-08-04 21:00:00,176.67
2022-08-04 21:30:00,188.41
2022-08-04 22:00:00,184.418
2022-08-04 22:30:00,186.116
2022-08-04 23:00:00,182.919
2022-08-04 23:30:00,198.957
2022-08-05 00:00:00,192.804
2022-08-05 00:30:00,188.285
2022-08-05 01:00:00,178.261
2022-08-05 01:30:00,178.421
2022-08-05 02:00:00,170.05
2022-08-05 02:30:00,171.269
2022-08-05 03:00:00,171.835
2022-08-05 03:30:00,166.891
2022-08-05 04:00:00,167.13
2022-08-05 04:30:00,167.139
2022-08-05 05:00:00,164.308
2022-08-05 05:30:00,161.554
2022-08-05 06:00:00,159.123
2022-08-05 06:30:00,161.198
2022-08-05 07:00:00,155.251
2022-08-05 07:30:00,159.756
2022-08-05 08:00:00,162.365
2022-08-05 08:30:00,158.373
2022-08-05 09:00:00,167.039
2022-08-05 09:30:00,176.474
2022-08-05 10:00:00,175.254
2022-08-05 10:30:00,190.551
2022-08-05 11:00:00,197.86
2022-08-05 11:30:00,216.991
2022-08-05 12:00:00,211.25
2022-08-05 12:30:00,233.527
2022-08-05 13:00:00,212.586
2022-08-05 13:30:00,232.86
2022-08-05 14:00:00,235.44
2022-08-05 14:30:00,232.098
2022-08-05 15:00:00,226.92
2022-08-05 15:30:00,255.44
2022-08-05 16:00:00,243.982
2022-08-05 16:30:00,238.368
2022-08-05 17:00:00,248.537
2022-08-05 17:30:00,252.547
2022-08-05 18:00:00,253.023
2022-08-05 18:30:00,238.028
2022-08-05 19:00:00,239.25
2022-08-05 19:30:00,238.418
2022-08-05 20:00:00,238.041
2022-08-05 20:30:00,229.162
2022-08-05 21:00:00,229.059
2022-08-05 21:30:00,214.421
2022-08-05 22:00:00,208.055
2022-08-05 22:30:00,204.415
2022-08-05 23:00:00,199.936
2022-08-05 23:30:00,190.525
2022-08-06 00:00:00,192.246
2022-08-06 00:30:00,193.282
2022-08-06 01:00:00,187.813
2022-08-06 01:30:00,181.743
2022-08-06 02:00:00,184.005
2022-08-06 02:30:00,171.997
2022-08-06 03:00:00,170.739
2022-08-06 03:30:00,166.63
2022-08-06 04:00:00,168.445
2022-08-06 04:30:00,168.027
2022-08-06 05:00:00,159.559
2022-08-06 05:30:00,158.006
2022-08-06 06:00:00,156.302
2022-08-06 06:30:00,154.237
2022-08-06 07:00:00,149.63
2022-08-06 07:30:00,152.492
2022-08-06 08:00:00,153.922
2022-08-06 08:30:00,151.492
2022-08-06 09:00:00,163.682
2022-08-06 09:30:00,160.932
2022-08-06 10:00:00,157.83
2022-08-06 10:30:00,174.188
2022-08-06 11:00:00,179.455
2022-08-06 11:30:00,180.927
2022-08-06 12:00:00,189.86
2022-08-06 12:30:00,212.149
2022-08-06 13:00:00,202.713
2022-08-06 13:30:00,206.053
2022-08-06 14:00:00,204.229
2022-08-06 14:30:00,200.939
2022-08-06 15:00:00,205.925
2022-08-06 15:30:00,206.271
2022-08-06 16:00:00,204.508
2022-08-06 16:30:00,213.527
2022-08-06 17:00:00,214.196
2022-08-06 17:30:00,210.896
2022-08-06 18:00:00,212.686
2022-08-06 18:30:00,218.745
2022-08-06 19:00:00,214.666
2022-08-06 19:30:00,220.021
2022-08-06 20:00:00,218.143
2022-08-06 20:30:00,211.814
2022-08-06 21:00:00,209.867
2022-08-06 21:30:00,216.715
2022-08-06 22:00:00,211.398
2022-08-06 22:30:00,216.225
2022-08-06 23:00:00,205.36
2022-08-06 23:30:00,201.214
2022-08-07 00:00:00,196.597
2022-08-07 00:30:00,188.991
2022-08-07 01:00:00,189.431
2022-08-07 01:30:00,176.725
2022-08-07 02:00:00,187.1
2022-08-07 02:30:00,184.72
2022-08-07 03:00:00,191.758
2022-08-07 03:30:00,192.935
2022-08-07 04:00:00,183.88
2022-08-07 04:30:00,177.628
2022-08-07 05:00:00,174.401
2022-08-07 05:30:00,172.336
2022-08-07 06:00:00,180.115
2022-08-07 06:30:00,171.32
2022-08-07 07:00:00,158.942
2022-08-07 07:30:00,161.2
2022-08-07 08:00:00,155.846
2022-08-07 08:30:00,165.239
2022-08-07 09:00:00,168.872
2022-08-07 09:30:00,165.681
2022-08-07 10:00:00,164.009
2022-08-07 10:30:00,173.246
2022-08-07 11:00:00,166.487
2022-08-07 11:30:00,176.121
2022-08-07 12:00:00,176.665
2022-08-07 12:30:00,180.607
2022-08-07 13:00:00,214.406
2022-08-07 13:30:00,11.975
2022-08-07 14:00:00,13.9381
2022-08-07 14:30:00,29.3011
2022-08-07 15:00:00,50.3624
2022-08-07 15:30:00,34.27153667
2022-08-07 16:00:00,4.334655
2022-08-07 16:30:00,0.51426
2022-08-07 17:00:00,0.51426
2022-08-07 17:30:00,0.51426
2022-08-07 18:00:00,12.5331
2022-08-07 18:30:00,16.9196
2022-08-07 19:00:00,1.88278
2022-08-07 19:30:00,3.06716
2022-08-07 20:00:00,6.62605
2022-08-07 20:30:00,14.2525
2022-08-07 21:00:00,26.5535
2022-08-07 21:30:00,22.5007
2022-08-07 22:00:00,6.16895
2022-08-07 22:30:00,9.84577
2022-08-07 23:00:00,16.5616
2022-08-07 23:30:00,38.6675
2022-08-08 00:00:00,38.5094
2022-08-08 00:30:00,39.0849
2022-08-08 01:00:00,43.6904
2022-08-08 01:30:00,55.3342
2022-08-08 02:00:00,58.0305
2022-08-08 02:30:00,98.1063
2022-08-08 03:00:00,86.3345
2022-08-08 03:30:00,132.222
2022-08-08 04:00:00,90.0385
2022-08-08 04:30:00,149.41
2022-08-08 05:00:00,93.7367
2022-08-08 05:30:00,170.426
2022-08-08 06:00:00,89.0562
2022-08-08 06:30:00,87.3905
2022-08-08 07:00:00,91.5044
2022-08-08 07:30:00,89.9271
2022-08-08 08:00:00,77.549
2022-08-08 08:30:00,68.3183
2022-08-08 09:00:00,105.425
2022-08-08 09:30:00,139.431
2022-08-08 10:00:00,78.6801
2022-08-08 10:30:00,116.084
2022-08-08 11:00:00,121.559
2022-08-08 11:30:00,72.7496
2022-08-08 12:00:00,78.5163
2022-08-08 12:30:00,75.6898
2022-08-08 13:00:00,108.814
2022-08-08 13:30:00,86.336
2022-08-08 14:00:00,69.1786
2022-08-08 14:30:00,87.1776
2022-08-08 15:00:00,103.95
2022-08-08 15:30:00,15.6921
2022-08-08 16:00:00,44.33
2022-08-08 16:30:00,36.1267
2022-08-08 17:00:00,18.3232
2022-08-08 17:30:00,24.3947
2022-08-08 18:00:00,13.0375
2022-08-08 18:30:00,13.2552
2022-08-08 19:00:00,3.53888
2022-08-08 19:30:00,0.0953958
2022-08-08 20:00:00,0.779854
2022-08-08 20:30:00,2.68563
2022-08-08 21:00:00,2.88144
2022-08-08 21:30:00,0.670384
2022-08-08 22:00:00,0.451683
2022-08-08 22:30:00,0.631985333
2022-08-08 23:00:00,0.238636
2022-08-08 23:30:00,0.238636
2022-08-09 00:00:00,7.53832
2022-08-09 00:30:00,10.9692
2022-08-09 01:00:00,18.7396
2022-08-09 01:30:00,11.7578
2022-08-09 02:00:00,25.6135
2022-08-09 02:30:00,25.7047
2022-08-09 03:00:00,25.5076
2022-08-09 03:30:00,20.6856
2022-08-09 04:00:00,13.5114
2022-08-09 04:30:00,14.015
2022-08-09 05:00:00,19.4916
2022-08-09 05:30:00,22.3173
2022-08-09 06:00:00,25.3267
2022-08-09 06:30:00,29.1804
2022-08-09 07:00:00,73.3778
2022-08-09 07:30:00,39.2132
2022-08-09 08:00:00,45.6183
2022-08-09 08:30:00,46.7876
2022-08-09 09:00:00,56.3629
2022-08-09 09:30:00,50.0986
2022-08-09 10:00:00,52.6606
2022-08-09 10:30:00,42.5558
2022-08-09 11:00:00,63.4515
2022-08-09 11:30:00,45.3281
2022-08-09 12:00:00,56.6418
2022-08-09 12:30:00,45.4126
2022-08-09 13:00:00,60.9591
2022-08-09 13:30:00,62.354
2022-08-09 14:00:00,43.4501
2022-08-09 14:30:00,44.0147
2022-08-09 15:00:00,59.0229
2022-08-09 15:30:00,55.6088
2022-08-09 16:00:00,52.6022
2022-08-09 16:30:00,56.4049
2022-08-09 17:00:00,56.9076
2022-08-09 17:30:00,62.3858
2022-08-09 18:00:00,53.9396
2022-08-09 18:30:00,52.5637
2022-08-09 19:00:00,54.2627
2022-08-09 19:30:00,59.8614
2022-08-09 20:00:00,57.6425
2022-08-09 20:30:00,65.9727
2022-08-09 21:00:00,59.2757
2022-08-09 21:30:00,58.3795
2022-08-09 22:00:00,48.8627
2022-08-09 22:30:00,49.8246
2022-08-09 23:00:00,49.0564
2022-08-09 23:30:00,47.7029
2022-08-10 00:00:00,46.5544
2022-08-10 00:30:00,48.1949
2022-08-10 01:00:00,48.4979
2022-08-10 01:30:00,49.6124
2022-08-10 02:00:00,47.4619
2022-08-10 02:30:00,47.8579
2022-08-10 03:00:00,47.2477
2022-08-10 03:30:00,46.7329
2022-08-10 04:00:00,47.0946
2022-08-10 04:30:00,43.4131
2022-08-10 05:00:00,47.1165
2022-08-10 05:30:00,49.4698
2022-08-10 06:00:00,47.2487
2022-08-10 06:30:00,49.4801
2022-08-10 07:00:00,48.4952
2022-08-10 07:30:00,53.0347
2022-08-10 08:00:00,79.6027
2022-08-10 08:30:00,73.7
2022-08-10 09:00:00,46.7219
2022-08-10 09:30:00,41.4625
2022-08-10 10:00:00,59.497
2022-08-10 10:30:00,50.2111
2022-08-10 11:00:00,53.1941
2022-08-10 11:30:00,56.5093
2022-08-10 12:00:00,54.6129
2022-08-10 12:30:00,66.3753
2022-08-10 13:00:00,79.5213
2022-08-10 13:30:00,58.5353
2022-08-10 14:00:00,66.712
2022-08-10 14:30:00,67.9028
2022-08-10 15:00:00,72.4981
2022-08-10 15:30:00,75.72
2022-08-10 16:00:00,73.9718
2022-08-10 16:30:00,76.619
2022-08-10 17:00:00,81.3388
2022-08-10 17:30:00,73.5121
2022-08-10 18:00:00,75.4314
2022-08-10 18:30:00,77.4762
2022-08-10 19:00:00,87.3676
2022-08-10 19:30:00,90.2955
2022-08-10 20:00:00,98.0465
2022-08-10 20:30:00,92.555
2022-08-10 21:00:00,85.5707
2022-08-10 21:30:00,85.716
2022-08-10 22:00:00,81.586
2022-08-10 22:30:00,83.0258
2022-08-10 23:00:00,74.5614
2022-08-10 23:30:00,84.0114
2022-08-11 00:00:00,83.2684
2022-08-11 00:30:00,84.0321
2022-08-11 01:00:00,77.018
2022-08-11 01:30:00,90.9037
2022-08-11 02:00:00,91.2251
2022-08-11 02:30:00,89.5796
2022-08-11 03:00:00,87.6166
2022-08-11 03:30:00,81.0167
2022-08-11 04:00:00,72.7729
2022-08-11 04:30:00,69.8711
2022-08-11 05:00:00,77.2374
2022-08-11 05:30:00,80.6994
2022-08-11 06:00:00,77.2624
2022-08-11 06:30:00,76.5851
2022-08-11 07:00:00,82.2083
2022-08-11 07:30:00,79.9888
2022-08-11 08:00:00,93.398
2022-08-11 08:30:00,93.6993
2022-08-11 09:00:00,90.7056
2022-08-11 09:30:00,102.49
2022-08-11 10:00:00,100.61
2022-08-11 10:30:00,91.6241
2022-08-11 11:00:00,94.8865
2022-08-11 11:30:00,101.109
2022-08-11 12:00:00,148.256
2022-08-11 12:30:00,125.255
2022-08-11 13:00:00,119.158
2022-08-11 13:30:00,127.524
2022-08-11 14:00:00,119.282
2022-08-11 14:30:00,125.849
2022-08-11 15:00:00,105.207
2022-08-11 15:30:00,124.229
2022-08-11 16:00:00,128.553
2022-08-11 16:30:00,129.327
2022-08-11 17:00:00,121.045
2022-08-11 17:30:00,129.808
2022-08-11 18:00:00,139.376
2022-08-11 18:30:00,107.783
2022-08-11 19:00:00,114.691
2022-08-11 19:30:00,111.353
2022-08-11 20:00:00,121.274
2022-08-11 20:30:00,130.888
2022-08-11 21:00:00,127.434
2022-08-11 21:30:00,117.779
2022-08-11 22:00:00,132.015
2022-08-11 22:30:00,115.498
2022-08-11 23:00:00,108.278
2022-08-11 23:30:00,107.228
2022-08-12 00:00:00,110.486
2022-08-12 00:30:00,105.212
2022-08-12 01:00:00,97.2643
2022-08-12 01:30:00,98.266
2022-08-12 02:00:00,92.6482
2022-08-12 02:30:00,92.8052
2022-08-12 03:00:00,92.1596
2022-08-12 03:30:00,91.8284
2022-08-12 04:00:00,90.862
2022-08-12 04:30:00,96.9881
2022-08-12 05:00:00,91.1802
2022-08-12 05:30:00,85.3544
2022-08-12 06:00:00,86.6421
2022-08-12 06:30:00,86.7155
2022-08-12 07:00:00,84.7658
2022-08-12 07:30:00,81.5692
2022-08-12 08:00:00,82.2147
2022-08-12 08:30:00,82.2653
2022-08-12 09:00:00,83.4598
2022-08-12 09:30:00,100.246
2022-08-12 10:00:00,81.9974
2022-08-12 10:30:00,98.809
2022-08-12 11:00:00,90.6319
2022-08-12 11:30:00,78.8092
2022-08-12 12:00:00,90.5023
2022-08-12 12:30:00,109.569
2022-08-12 13:00:00,106.67
2022-08-12 13:30:00,113.646
2022-08-12 14:00:00,145.069
2022-08-12 14:30:00,157.559
2022-08-12 15:00:00,132.625
2022-08-12 15:30:00,147.438
2022-08-12 16:00:00,122.049
2022-08-12 16:30:00,127.893
2022-08-12 17:00:00,119.33
2022-08-12 17:30:00,138.063
2022-08-12 18:00:00,139.428
2022-08-12 18:30:00,121.458
2022-08-12 19:00:00,124.625
2022-08-12 19:30:00,125.389
2022-08-12 20:00:00,115.025
2022-08-12 20:30:00,110.066
2022-08-12 21:00:00,110.547
2022-08-12 21:30:00,111.683
2022-08-12 22:00:00,107.03
2022-08-12 22:30:00,106.476
2022-08-12 23:00:00,105.628
2022-08-12 23:30:00,103.762
2022-08-13 00:00:00,99.1083
2022-08-13 00:30:00,98.9635
2022-08-13 01:00:00,97.0051
2022-08-13 01:30:00,94.6519
2022-08-13 02:00:00,92.8764
2022-08-13 02:30:00,91.7745
2022-08-13 03:00:00,90.6792
2022-08-13 03:30:00,86.9179
2022-08-13 04:00:00,87.806
2022-08-13 04:30:00,87.2109
2022-08-13 05:00:00,84.6286
2022-08-13 05:30:00,84.2914
2022-08-13 06:00:00,82.4861
2022-08-13 06:30:00,79.4703
2022-08-13 07:00:00,82.2261
2022-08-13 07:30:00,79.8966
2022-08-13 08:00:00,86.4291
2022-08-13 08:30:00,89.8328
2022-08-13 09:00:00,85.4317
2022-08-13 09:30:00,89.7649
2022-08-13 10:00:00,91.6952
2022-08-13 10:30:00,94.169
2022-08-13 11:00:00,98.8753
2022-08-13 11:30:00,111.676
2022-08-13 12:00:00,126.799
2022-08-13 12:30:00,135.371
2022-08-13 13:00:00,128.537
2022-08-13 13:30:00,160.595
2022-08-13 14:00:00,147.117
2022-08-13 14:30:00,138.969
2022-08-13 15:00:00,165.303
2022-08-13 15:30:00,139.833
2022-08-13 16:00:00,139.642
2022-08-13 16:30:00,140.344
2022-08-13 17:00:00,155.254
2022-08-13 17:30:00,153.369
2022-08-13 18:00:00,151.774
2022-08-13 18:30:00,153.764
2022-08-13 19:00:00,144.174
2022-08-13 19:30:00,138.735
2022-08-13 20:00:00,138.676
2022-08-13 20:30:00,140.175
2022-08-13 21:00:00,133.532
2022-08-13 21:30:00,130.733
2022-08-13 22:00:00,128.352
2022-08-13 22:30:00,123.16
2022-08-13 23:00:00,119.868
2022-08-13 23:30:00,119.068
2022-08-14 00:00:00,111.098
2022-08-14 00:30:00,114.599
2022-08-14 01:00:00,107.762
2022-08-14 01:30:00,110.767
2022-08-14 02:00:00,108.303
2022-08-14 02:30:00,104.338
2022-08-14 03:00:00,100.709
2022-08-14 03:30:00,100.103
2022-08-14 04:00:00,96.6752
2022-08-14 04:30:00,95.6188
2022-08-14 05:00:00,94.6406
2022-08-14 05:30:00,92.075
2022-08-14 06:00:00,89.2327
2022-08-14 06:30:00,87.5436
2022-08-14 07:00:00,88.075
2022-08-14 07:30:00,84.6966
2022-08-14 08:00:00,90.5647
2022-08-14 08:30:00,83.681
2022-08-14 09:00:00,86.7757
2022-08-14 09:30:00,88.2477
2022-08-14 10:00:00,85.6275
2022-08-14 10:30:00,89.6858
2022-08-14 11:00:00,97.5024
2022-08-14 11:30:00,99.7398
2022-08-14 12:00:00,106.856
2022-08-14 12:30:00,110.8
2022-08-14 13:00:00,117.907
2022-08-14 13:30:00,122.058
2022-08-14 14:00:00,118.373
2022-08-14 14:30:00,121.116
