timestamp,FN2O_C4_broadcast_side_strip_with_inhibitor
2023-07-20 13:30:00,15.8773
2023-07-20 14:00:00,14.6623
2023-07-20 14:30:00,13.7286
2023-07-20 15:00:00,12.5931
2023-07-20 15:30:00,11.5807
2023-07-20 16:00:00,11.7127
2023-07-20 16:30:00,12.2813
2023-07-20 17:00:00,11.9006
2023-07-20 17:30:00,11.7191
2023-07-20 18:00:00,11.8849
2023-07-20 18:30:00,11.4293
2023-07-20 19:00:00,11.3525
2023-07-20 19:30:00,11.1581
2023-07-20 20:00:00,11.1881
2023-07-20 20:30:00,10.4697
2023-07-20 21:00:00,10.7903
2023-07-20 21:30:00,10.2617
2023-07-20 22:00:00,10.626
2023-07-20 22:30:00,9.86333
2023-07-20 23:00:00,9.75308
2023-07-20 23:30:00,9.71725
2023-07-21 00:00:00,10.9311
2023-07-21 00:30:00,9.73274
2023-07-21 01:00:00,9.46609
2023-07-21 01:30:00,1.37808
2023-07-21 02:00:00,5.12389
2023-07-21 02:30:00,1.60235
2023-07-21 03:00:00,2.33126
2023-07-21 03:30:00,1.88243
2023-07-21 04:00:00,3.48877
2023-07-21 04:30:00,4.24897
2023-07-21 05:00:00,5.02335
2023-07-21 05:30:00,0.143396
2023-07-21 06:00:00,0.930394
2023-07-21 06:30:00,3.02661
2023-07-21 07:00:00,2.98414
2023-07-21 07:30:00,3.24083
2023-07-21 08:00:00,3.45917
2023-07-21 08:30:00,4.05433
2023-07-21 09:00:00,4.24503
2023-07-21 09:30:00,4.69048
2023-07-21 10:00:00,4.74468
2023-07-21 10:30:00,5.97725
2023-07-21 11:00:00,5.86507
2023-07-21 11:30:00,6.96239
2023-07-21 12:00:00,6.6624
2023-07-21 12:30:00,7.19275
2023-07-21 13:00:00,8.83486
2023-07-21 13:30:00,9.56273
2023-07-21 14:00:00,10.4251
2023-07-21 14:30:00,11.4418
2023-07-21 15:00:00,12.1893
2023-07-21 15:30:00,12.9473
2023-07-21 16:00:00,12.95
2023-07-21 16:30:00,12.6593
2023-07-21 17:00:00,12.4468
2023-07-21 17:30:00,11.6485
2023-07-21 18:00:00,10.5879
2023-07-21 18:30:00,10.5477
2023-07-21 19:00:00,9.53286
2023-07-21 19:30:00,0.285556
2023-07-21 20:00:00,2.7786
2023-07-21 20:30:00,3.01107
2023-07-21 21:00:00,3.67137
2023-07-21 21:30:00,4.71033
2023-07-21 22:00:00,4.96385
2023-07-21 22:30:00,6.64194
2023-07-21 23:00:00,7.2199
2023-07-21 23:30:00,6.80706
2023-07-22 00:00:00,6.81564
2023-07-22 00:30:00,7.7229
2023-07-22 01:00:00,7.98846
2023-07-22 01:30:00,8.35472
2023-07-22 02:00:00,7.04572
2023-07-22 02:30:00,6.9928
2023-07-22 03:00:00,7.89216
2023-07-22 03:30:00,7.08257
2023-07-22 04:00:00,7.47464
2023-07-22 04:30:00,7.88248
2023-07-22 05:00:00,6.96208
2023-07-22 05:30:00,6.30159
2023-07-22 06:00:00,6.84694
2023-07-22 06:30:00,6.68699
2023-07-22 07:00:00,6.60855
2023-07-22 07:30:00,6.66922
2023-07-22 08:00:00,7.04946
2023-07-22 08:30:00,7.53775
2023-07-22 09:00:00,8.48122
2023-07-22 09:30:00,8.98885
2023-07-22 10:00:00,10.345
2023-07-22 10:30:00,12.0428
2023-07-22 11:00:00,13.7472
2023-07-22 11:30:00,14.8528
2023-07-22 12:00:00,16.3695
2023-07-22 12:30:00,17.1678
2023-07-22 13:00:00,16.9228
2023-07-22 13:30:00,16.0093
2023-07-22 14:00:00,15.7534
2023-07-22 14:30:00,14.4718
2023-07-22 15:00:00,13.5482
2023-07-22 15:30:00,12.9865
2023-07-22 16:00:00,12.7886
2023-07-22 16:30:00,11.6899
2023-07-22 17:00:00,11.4046
2023-07-22 17:30:00,10.5336
2023-07-22 18:00:00,9.7891
2023-07-22 18:30:00,9.22761
2023-07-22 19:00:00,8.90455
2023-07-22 19:30:00,8.99868
2023-07-22 20:00:00,8.71037
2023-07-22 20:30:00,8.49083
2023-07-22 21:00:00,8.39129
2023-07-22 21:30:00,8.43488
2023-07-22 22:00:00,8.67514
2023-07-22 22:30:00,8.40643
2023-07-22 23:00:00,8.40243
2023-07-22 23:30:00,8.16247
2023-07-23 00:00:00,8.20632
2023-07-23 00:30:00,7.66475
2023-07-23 01:00:00,7.81132
2023-07-23 01:30:00,8.03496
2023-07-23 02:00:00,7.46304
2023-07-23 02:30:00,7.88594
2023-07-23 03:00:00,7.29294
2023-07-23 03:30:00,7.81712
2023-07-23 04:00:00,7.15309
2023-07-23 04:30:00,7.01857
2023-07-23 05:00:00,6.63136
2023-07-23 05:30:00,6.77568
2023-07-23 06:00:00,6.29153
2023-07-23 06:30:00,6.53597
2023-07-23 07:00:00,6.78347
2023-07-23 07:30:00,7.02693
2023-07-23 08:00:00,7.62041
2023-07-23 08:30:00,8.35782
2023-07-23 09:00:00,9.63776
2023-07-23 09:30:00,11.1985
2023-07-23 10:00:00,11.8964
2023-07-23 10:30:00,13.0871
2023-07-23 11:00:00,13.9624
2023-07-23 11:30:00,14.2226
2023-07-23 12:00:00,14.297
2023-07-23 12:30:00,14.4181
2023-07-23 13:00:00,13.3504
2023-07-23 13:30:00,12.0097
2023-07-23 14:00:00,11.0211
2023-07-23 14:30:00,9.48412
2023-07-23 15:00:00,9.44908
2023-07-23 15:30:00,8.59939
2023-07-23 16:00:00,8.57334
2023-07-23 16:30:00,8.07733
2023-07-23 17:00:00,7.84842
2023-07-23 17:30:00,7.24758
2023-07-23 18:00:00,7.1627
2023-07-23 18:30:00,7.44967
2023-07-23 19:00:00,7.32717
2023-07-23 19:30:00,7.2583
2023-07-23 20:00:00,7.2207
2023-07-23 20:30:00,7.28433
2023-07-23 21:00:00,6.78646
2023-07-23 21:30:00,7.26185
2023-07-23 22:00:00,6.78718
2023-07-23 22:30:00,6.91223
2023-07-23 23:00:00,6.51736
2023-07-23 23:30:00,6.53469
2023-07-24 00:00:00,6.37786
2023-07-24 00:30:00,6.37447
2023-07-24 01:00:00,6.69913
2023-07-24 01:30:00,6.43507
2023-07-24 02:00:00,6.39746
2023-07-24 02:30:00,6.45716
2023-07-24 03:00:00,6.17512
2023-07-24 03:30:00,6.18788
2023-07-24 04:00:00,5.98041
2023-07-24 04:30:00,5.9731
2023-07-24 05:00:00,5.56846
2023-07-24 05:30:00,5.70897
2023-07-24 06:00:00,5.91631
2023-07-24 06:30:00,5.56544
2023-07-24 07:00:00,5.48738
2023-07-24 07:30:00,5.58983
2023-07-24 08:00:00,5.96817
2023-07-24 08:30:00,6.25217
2023-07-24 09:00:00,6.98262
2023-07-24 09:30:00,7.72769
2023-07-24 10:00:00,8.07073
2023-07-24 10:30:00,8.38676
2023-07-24 11:00:00,8.32952
2023-07-24 11:30:00,8.03264
2023-07-24 12:00:00,7.19257
2023-07-24 12:30:00,6.47594
2023-07-24 13:00:00,6.46731
2023-07-24 13:30:00,6.15753
2023-07-24 14:00:00,6.05705
2023-07-24 14:30:00,5.80516
2023-07-24 15:00:00,5.63748
2023-07-24 15:30:00,5.49163
2023-07-24 16:00:00,5.32626
2023-07-24 16:30:00,5.20131
2023-07-24 17:00:00,5.0077
2023-07-24 17:30:00,5.16045
2023-07-24 18:00:00,5.34439
2023-07-24 18:30:00,5.08332
2023-07-24 19:00:00,4.95245
2023-07-24 19:30:00,3.82405
2023-07-24 20:00:00,3.18081
2023-07-24 20:30:00,1.30043
2023-07-24 21:00:00,2.79454
2023-07-24 21:30:00,3.63374
2023-07-24 22:00:00,4.44763
2023-07-24 22:30:00,4.45936
2023-07-24 23:00:00,4.75556
2023-07-24 23:30:00,5.01982
2023-07-25 00:00:00,4.84846
2023-07-25 00:30:00,4.88258
2023-07-25 01:00:00,5.22399
2023-07-25 01:30:00,4.981
2023-07-25 02:00:00,4.71682
2023-07-25 02:30:00,4.98625
2023-07-25 03:00:00,4.86122
2023-07-25 03:30:00,4.85202
2023-07-25 04:00:00,4.92759
2023-07-25 04:30:00,4.55579
2023-07-25 05:00:00,4.63454
2023-07-25 05:30:00,4.6555
2023-07-25 06:00:00,4.50294
2023-07-25 06:30:00,4.65467
2023-07-25 07:00:00,4.93363
2023-07-25 07:30:00,5.02288
2023-07-25 08:00:00,5.08193
2023-07-25 08:30:00,5.09604
2023-07-25 09:00:00,5.35199
2023-07-25 09:30:00,6.18993
2023-07-25 10:00:00,6.74372
2023-07-25 10:30:00,7.89456
2023-07-25 11:00:00,8.85083
2023-07-25 11:30:00,8.67215
2023-07-25 12:00:00,8.33353
2023-07-25 12:30:00,7.5631
2023-07-25 13:00:00,7.03576
2023-07-25 13:30:00,7.0655
2023-07-25 14:00:00,7.06031
2023-07-25 14:30:00,7.03013
2023-07-25 15:00:00,6.58931
2023-07-25 15:30:00,6.10201
2023-07-25 16:00:00,5.87629
2023-07-25 16:30:00,5.23985
2023-07-25 17:00:00,4.91103
2023-07-25 17:30:00,4.78653
2023-07-25 18:00:00,4.85716
2023-07-25 18:30:00,4.74444
2023-07-25 19:00:00,4.8568
2023-07-25 19:30:00,4.75706
2023-07-25 20:00:00,4.54707
2023-07-25 20:30:00,4.64935
2023-07-25 21:00:00,4.58528
2023-07-25 21:30:00,4.26507
2023-07-25 22:00:00,4.428
2023-07-25 22:30:00,4.39289
2023-07-25 23:00:00,4.29325
2023-07-25 23:30:00,4.12071
2023-07-26 00:00:00,4.14711
2023-07-26 00:30:00,4.18063
2023-07-26 01:00:00,4.01144
2023-07-26 01:30:00,3.87546
2023-07-26 02:00:00,4.24718
2023-07-26 02:30:00,3.73711
2023-07-26 03:00:00,3.85562
2023-07-26 03:30:00,3.76963
2023-07-26 04:00:00,3.51431
2023-07-26 04:30:00,3.48324
2023-07-26 05:00:00,3.41381
2023-07-26 05:30:00,3.47533
2023-07-26 06:00:00,3.45986
2023-07-26 06:30:00,3.23706
2023-07-26 07:00:00,3.2646
2023-07-26 07:30:00,3.36241
2023-07-26 08:00:00,3.42314
2023-07-26 08:30:00,3.79678
2023-07-26 09:00:00,3.75366
2023-07-26 09:30:00,3.98237
2023-07-26 10:00:00,4.31276
2023-07-26 10:30:00,4.36051
2023-07-26 11:00:00,4.25895
2023-07-26 11:30:00,3.62269
2023-07-26 12:00:00,3.65971
2023-07-26 12:30:00,3.73313
2023-07-26 13:00:00,4.10581
2023-07-26 13:30:00,4.21558
2023-07-26 14:00:00,4.13555
2023-07-26 14:30:00,3.57002
2023-07-26 15:00:00,3.73008
2023-07-26 15:30:00,3.65842
2023-07-26 16:00:00,3.50667
2023-07-26 16:30:00,3.93626
2023-07-26 17:00:00,3.6778
2023-07-26 17:30:00,3.77714
2023-07-26 18:00:00,3.56614
2023-07-26 18:30:00,3.67179
2023-07-26 19:00:00,3.43787
2023-07-26 19:30:00,3.31192
2023-07-26 20:00:00,3.27788
2023-07-26 20:30:00,3.13151
2023-07-26 21:00:00,3.10968
2023-07-26 21:30:00,3.20607
2023-07-26 22:00:00,3.21363
2023-07-26 22:30:00,3.03043
2023-07-26 23:00:00,2.98964
2023-07-26 23:30:00,2.88051
2023-07-27 00:00:00,2.84536
2023-07-27 00:30:00,2.76409
2023-07-27 01:00:00,2.77439
2023-07-27 01:30:00,2.73915
2023-07-27 02:00:00,2.54254
2023-07-27 02:30:00,2.49243
2023-07-27 03:00:00,2.54621
2023-07-27 03:30:00,2.23893
2023-07-27 04:00:00,1.67802
2023-07-27 04:30:00,1.49456
2023-07-27 05:00:00,1.19896
2023-07-27 05:30:00,1.27356
2023-07-27 06:00:00,1.26151
2023-07-27 06:30:00,1.16365
2023-07-27 07:00:00,1.49486
2023-07-27 07:30:00,1.49981
2023-07-27 08:00:00,1.24111
2023-07-27 08:30:00,1.26148
2023-07-27 09:00:00,1.27182
2023-07-27 09:30:00,1.32904
2023-07-27 10:00:00,1.32957
2023-07-27 10:30:00,1.36685
2023-07-27 11:00:00,1.50471
2023-07-27 11:30:00,1.52178
2023-07-27 12:00:00,1.58579
2023-07-27 12:30:00,1.74997
2023-07-27 13:00:00,1.96049
2023-07-27 13:30:00,2.03946
2023-07-27 14:00:00,2.31499
2023-07-27 14:30:00,2.39084
2023-07-27 15:00:00,2.55887
2023-07-27 15:30:00,2.78403
2023-07-27 16:00:00,2.68591
2023-07-27 16:30:00,2.50745
2023-07-27 17:00:00,2.37574
2023-07-27 17:30:00,2.19478
2023-07-27 18:00:00,2.17876
2023-07-27 18:30:00,2.22361
2023-07-27 19:00:00,2.13737
2023-07-27 19:30:00,1.99944
2023-07-27 20:00:00,2.02333
2023-07-27 20:30:00,2.08538
2023-07-27 21:00:00,2.01239
2023-07-27 21:30:00,2.02394
2023-07-27 22:00:00,2.1265
2023-07-27 22:30:00,2.10073
2023-07-27 23:00:00,2.11963
2023-07-27 23:30:00,2.13205
2023-07-28 00:00:00,2.16919
2023-07-28 00:30:00,2.25486
2023-07-28 01:00:00,2.10469
2023-07-28 01:30:00,2.24671
2023-07-28 02:00:00,2.21615
2023-07-28 02:30:00,2.17989
2023-07-28 03:00:00,2.2034
2023-07-28 03:30:00,2.27532
2023-07-28 04:00:00,2.12252
2023-07-28 04:30:00,2.0318
2023-07-28 05:00:00,1.94477
2023-07-28 05:30:00,1.87584
2023-07-28 06:00:00,1.90068
2023-07-28 06:30:00,1.9832
2023-07-28 07:00:00,1.93913
2023-07-28 07:30:00,1.99724
2023-07-28 08:00:00,2.00534
2023-07-28 08:30:00,2.15154
2023-07-28 09:00:00,2.25444
2023-07-28 09:30:00,2.6568
2023-07-28 10:00:00,2.81267
2023-07-28 10:30:00,2.62444
2023-07-28 11:00:00,2.5745
2023-07-28 11:30:00,2.34056
2023-07-28 12:00:00,2.28146
2023-07-28 12:30:00,2.19094
2023-07-28 13:00:00,2.27236
2023-07-28 13:30:00,2.35016
2023-07-28 14:00:00,2.33169
2023-07-28 14:30:00,2.39748
2023-07-28 15:00:00,2.68235
2023-07-28 15:30:00,2.59403
2023-07-28 16:00:00,1.26264
2023-07-28 16:30:00,1.61631
2023-07-28 17:00:00,1.83166
2023-07-28 17:30:00,2.03536
2023-07-28 18:00:00,1.95515
2023-07-28 18:30:00,2.07546
2023-07-28 19:00:00,2.00894
2023-07-28 19:30:00,2.00021
2023-07-28 20:00:00,1.44083
2023-07-28 20:30:00,0.574689
2023-07-28 21:00:00,0.867169
2023-07-28 21:30:00,1.28104
2023-07-28 22:00:00,1.21851
2023-07-28 22:30:00,1.33778
2023-07-28 23:00:00,1.39106
2023-07-28 23:30:00,1.32593
2023-07-29 00:00:00,1.2915
2023-07-29 00:30:00,1.305
2023-07-29 01:00:00,1.34827
2023-07-29 01:30:00,1.29609
2023-07-29 02:00:00,1.27884
2023-07-29 02:30:00,1.30179
2023-07-29 03:00:00,1.35895
2023-07-29 03:30:00,1.35894
2023-07-29 04:00:00,1.24428
2023-07-29 04:30:00,1.22955
2023-07-29 05:00:00,1.28609
2023-07-29 05:30:00,1.33841
2023-07-29 06:00:00,0.696624
2023-07-29 06:30:00,1.12715
2023-07-29 07:00:00,1.15516
2023-07-29 07:30:00,1.17509
2023-07-29 08:00:00,1.11749
2023-07-29 08:30:00,1.16176
2023-07-29 09:00:00,1.30863
2023-07-29 09:30:00,1.23463
2023-07-29 10:00:00,1.29731
2023-07-29 10:30:00,1.30279
2023-07-29 11:00:00,1.31423
2023-07-29 11:30:00,1.25218
2023-07-29 12:00:00,1.28188
2023-07-29 12:30:00,1.32482
2023-07-29 13:00:00,1.34131
2023-07-29 13:30:00,1.43178
2023-07-29 14:00:00,1.36136
2023-07-29 14:30:00,1.35009
2023-07-29 15:00:00,1.32836
2023-07-29 15:30:00,1.36414
2023-07-29 16:00:00,1.36931
2023-07-29 16:30:00,1.33113
2023-07-29 17:00:00,1.38332
2023-07-29 17:30:00,1.36903
2023-07-29 18:00:00,1.39996
2023-07-29 18:30:00,1.31061
2023-07-29 19:00:00,1.37854
2023-07-29 19:30:00,1.21724
2023-07-29 20:00:00,1.18732
2023-07-29 20:30:00,1.17825
2023-07-29 21:00:00,1.15823
2023-07-29 21:30:00,1.14801
2023-07-29 22:00:00,1.18977
2023-07-29 22:30:00,1.153
2023-07-29 23:00:00,1.15825
2023-07-29 23:30:00,1.06461
2023-07-30 00:00:00,1.09366
2023-07-30 00:30:00,1.0789
2023-07-30 01:00:00,1.08598
2023-07-30 01:30:00,1.09168
2023-07-30 02:00:00,1.01015
2023-07-30 02:30:00,1.02876
2023-07-30 03:00:00,1.03895
2023-07-30 03:30:00,1.00375
2023-07-30 04:00:00,1.03498
2023-07-30 04:30:00,0.738896
2023-07-30 05:00:00,0.938708
2023-07-30 05:30:00,0.943509
2023-07-30 06:00:00,0.91656
2023-07-30 06:30:00,0.937379
2023-07-30 07:00:00,0.94809
2023-07-30 07:30:00,1.00632
2023-07-30 08:00:00,1.01818
2023-07-30 08:30:00,1.02039
2023-07-30 09:00:00,1.14577
2023-07-30 09:30:00,1.45867
2023-07-30 10:00:00,1.68865
2023-07-30 10:30:00,1.89652
2023-07-30 11:00:00,1.90453
2023-07-30 11:30:00,1.79828
2023-07-30 12:00:00,1.70619
2023-07-30 12:30:00,1.60789
2023-07-30 13:00:00,1.66996
2023-07-30 13:30:00,1.67109
2023-07-30 14:00:00,1.67165
2023-07-30 14:30:00,1.66118
2023-07-30 15:00:00,1.76342
2023-07-30 15:30:00,1.73433
2023-07-30 16:00:00,1.62854
2023-07-30 16:30:00,1.53043
2023-07-30 17:00:00,1.48278
2023-07-30 17:30:00,1.456
2023-07-30 18:00:00,1.39383
2023-07-30 18:30:00,1.41077
2023-07-30 19:00:00,1.39815
2023-07-30 19:30:00,1.41632
2023-07-30 20:00:00,0.931546
2023-07-30 20:30:00,1.40093
2023-07-30 21:00:00,1.33918
2023-07-30 21:30:00,1.31814
2023-07-30 22:00:00,1.26677
2023-07-30 22:30:00,1.22435
2023-07-30 23:00:00,1.23183
2023-07-30 23:30:00,1.10623
2023-07-31 00:00:00,1.26285
2023-07-31 00:30:00,1.24138
2023-07-31 01:00:00,1.1919
2023-07-31 01:30:00,1.21007
2023-07-31 02:00:00,1.16675
2023-07-31 02:30:00,1.14085
2023-07-31 03:00:00,1.1342
2023-07-31 03:30:00,1.11397
2023-07-31 04:00:00,1.0887
2023-07-31 04:30:00,1.12609
2023-07-31 05:00:00,1.06511
2023-07-31 05:30:00,1.08626
2023-07-31 06:00:00,1.08251
2023-07-31 06:30:00,1.08573
2023-07-31 07:00:00,1.02812
2023-07-31 07:30:00,1.01897
2023-07-31 08:00:00,1.02589
2023-07-31 08:30:00,1.08662
2023-07-31 09:00:00,1.10965
2023-07-31 09:30:00,1.34623
2023-07-31 10:00:00,1.5062
2023-07-31 10:30:00,1.61704
2023-07-31 11:00:00,1.59056
2023-07-31 11:30:00,1.63312
2023-07-31 12:00:00,1.54241
2023-07-31 12:30:00,1.55489
2023-07-31 13:00:00,1.45994
2023-07-31 13:30:00,1.45125
2023-07-31 14:00:00,1.55776
2023-07-31 14:30:00,1.51287
2023-07-31 15:00:00,1.36716
2023-07-31 15:30:00,1.45201
2023-07-31 16:00:00,1.3877
2023-07-31 16:30:00,1.28031
2023-07-31 17:00:00,1.27222
2023-07-31 17:30:00,1.18798
2023-07-31 18:00:00,1.20672
2023-07-31 18:30:00,1.16419
2023-07-31 19:00:00,1.15553
2023-07-31 19:30:00,1.19463
2023-07-31 20:00:00,1.06991
2023-07-31 20:30:00,1.16493
2023-07-31 21:00:00,1.07013
2023-07-31 21:30:00,1.01095
2023-07-31 22:00:00,0.974271
2023-07-31 22:30:00,1.0143
2023-07-31 23:00:00,0.99238
2023-07-31 23:30:00,0.95427
2023-08-01 00:00:00,0.934952
2023-08-01 00:30:00,0.904629
2023-08-01 01:00:00,0.93156
2023-08-01 01:30:00,0.894897
2023-08-01 02:00:00,0.876274
2023-08-01 02:30:00,0.871805
2023-08-01 03:00:00,0.85999
2023-08-01 03:30:00,0.879596
2023-08-01 04:00:00,0.800273
2023-08-01 04:30:00,0.840831
2023-08-01 05:00:00,0.765555
2023-08-01 05:30:00,0.786517
2023-08-01 06:00:00,0.758548
2023-08-01 06:30:00,0.778008
2023-08-01 07:00:00,0.817541
2023-08-01 07:30:00,0.813539
2023-08-01 08:00:00,0.791144
2023-08-01 08:30:00,0.811517
2023-08-01 09:00:00,0.86728
2023-08-01 09:30:00,0.926758
2023-08-01 10:00:00,1.17609
2023-08-01 10:30:00,1.32416
2023-08-01 11:00:00,1.41366
2023-08-01 11:30:00,1.21886
2023-08-01 12:00:00,1.06486
2023-08-01 12:30:00,1.00513
2023-08-01 13:00:00,1.10716
2023-08-01 13:30:00,1.06416
2023-08-01 14:00:00,1.09216
2023-08-01 14:30:00,1.03442
2023-08-01 15:00:00,1.02202
2023-08-01 15:30:00,1.02824
2023-08-01 16:00:00,0.996829
2023-08-01 16:30:00,0.942345
2023-08-01 17:00:00,0.9355
2023-08-01 17:30:00,0.902972
2023-08-01 18:00:00,0.989066
2023-08-01 18:30:00,0.936111
2023-08-01 19:00:00,1.03127
2023-08-01 19:30:00,0.872163
2023-08-01 20:00:00,0.898828
2023-08-01 20:30:00,0.84932
2023-08-01 21:00:00,0.81227
2023-08-01 21:30:00,0.832211
2023-08-01 22:00:00,0.797983
2023-08-01 22:30:00,0.784699
2023-08-01 23:00:00,0.766068
2023-08-01 23:30:00,0.752121
2023-08-02 00:00:00,0.775646
2023-08-02 00:30:00,0.758971
2023-08-02 01:00:00,0.730618
2023-08-02 01:30:00,0.775651
2023-08-02 02:00:00,0.691413
2023-08-02 02:30:00,0.745908
2023-08-02 03:00:00,0.67785
2023-08-02 03:30:00,0.769311
2023-08-02 04:00:00,0.667657
2023-08-02 04:30:00,0.781325
2023-08-02 05:00:00,0.673971
2023-08-02 05:30:00,0.648789
2023-08-02 06:00:00,0.635417
2023-08-02 06:30:00,0.663628
2023-08-02 07:00:00,0.685782
2023-08-02 07:30:00,0.67114
2023-08-02 08:00:00,0.645725
2023-08-02 08:30:00,0.676174
2023-08-02 09:00:00,0.72123
2023-08-02 09:30:00,0.785762
2023-08-02 10:00:00,0.940592
2023-08-02 10:30:00,0.966508
2023-08-02 11:00:00,0.889746
2023-08-02 11:30:00,0.875036
2023-08-02 12:00:00,0.905002
2023-08-02 12:30:00,0.87179
2023-08-02 13:00:00,0.872663
2023-08-02 13:30:00,0.83204
2023-08-02 14:00:00,0.832933
2023-08-02 14:30:00,0.88057
2023-08-02 15:00:00,0.85731
2023-08-02 15:30:00,0.899648
2023-08-02 16:00:00,0.991239
2023-08-02 16:30:00,0.884371
2023-08-02 17:00:00,0.949481
2023-08-02 17:30:00,0.893827
2023-08-02 18:00:00,0.90622
2023-08-02 18:30:00,0.89575
2023-08-02 19:00:00,0.811431
2023-08-02 19:30:00,0.841023
2023-08-02 20:00:00,0.864539
2023-08-02 20:30:00,0.785986
2023-08-02 21:00:00,0.774861
2023-08-02 21:30:00,0.742427
2023-08-02 22:00:00,0.809745
2023-08-02 22:30:00,0.521131
2023-08-02 23:00:00,0.527067
2023-08-02 23:30:00,0.713518
2023-08-03 00:00:00,0.717482
2023-08-03 00:30:00,0.759342
2023-08-03 01:00:00,0.727282
2023-08-03 01:30:00,0.714445
2023-08-03 02:00:00,0.695474
2023-08-03 02:30:00,0.671632
2023-08-03 03:00:00,0.706838
2023-08-03 03:30:00,0.736984
2023-08-03 04:00:00,0.707169
2023-08-03 04:30:00,0.661964
2023-08-03 05:00:00,0.262235
2023-08-03 05:30:00,0.368895
2023-08-03 06:00:00,0.429126
2023-08-03 06:30:00,0.494031
2023-08-03 07:00:00,0.518112
2023-08-03 07:30:00,0.514141
2023-08-03 08:00:00,0.536748
2023-08-03 08:30:00,0.561798
2023-08-03 09:00:00,0.608533
2023-08-03 09:30:00,0.644503
2023-08-03 10:00:00,0.688676
2023-08-03 10:30:00,0.749667
2023-08-03 11:00:00,0.76933
2023-08-03 11:30:00,0.793611
2023-08-03 12:00:00,0.767236
2023-08-03 12:30:00,0.821959
2023-08-03 13:00:00,0.813634
2023-08-03 13:30:00,0.793829
2023-08-03 14:00:00,0.803132
2023-08-03 14:30:00,0.851191
2023-08-03 15:00:00,0.867407
2023-08-03 15:30:00,0.874447
2023-08-03 16:00:00,0.868205
2023-08-03 16:30:00,0.842661
2023-08-03 17:00:00,0.836555
2023-08-03 17:30:00,0.824656
2023-08-03 18:00:00,0.797817
2023-08-03 18:30:00,0.757583
2023-08-03 19:00:00,0.655453
2023-08-03 19:30:00,0.660772
2023-08-03 20:00:00,0.651425
2023-08-03 20:30:00,0.664883
2023-08-03 21:00:00,0.675184
2023-08-03 21:30:00,0.65235
2023-08-03 22:00:00,0.658004
2023-08-03 22:30:00,0.665706
2023-08-03 23:00:00,0.67583
2023-08-03 23:30:00,0.654639
2023-08-04 00:00:00,0.691152
2023-08-04 00:30:00,0.681532
2023-08-04 01:00:00,0.639892
2023-08-04 01:30:00,0.654678
2023-08-04 02:00:00,0.637392
2023-08-04 02:30:00,0.633594
2023-08-04 03:00:00,0.60835
2023-08-04 03:30:00,0.610325
2023-08-04 04:00:00,0.621762
2023-08-04 04:30:00,0.640366
2023-08-04 05:00:00,0.605067
2023-08-04 05:30:00,0.585429
2023-08-04 06:00:00,0.671895
2023-08-04 06:30:00,0.562286
2023-08-04 07:00:00,0.576628
2023-08-04 07:30:00,0.641757
2023-08-04 08:00:00,0.555935
2023-08-04 08:30:00,0.590904
2023-08-04 09:00:00,0.574042
2023-08-04 09:30:00,0.665836
2023-08-04 10:00:00,0.702619
2023-08-04 10:30:00,0.750465
2023-08-04 11:00:00,0.856745
2023-08-04 11:30:00,0.890376
2023-08-04 12:00:00,0.924142
2023-08-04 12:30:00,0.991517
2023-08-04 13:00:00,0.951653
2023-08-04 13:30:00,0.971356
2023-08-04 14:00:00,0.949064
2023-08-04 14:30:00,0.964233
2023-08-04 15:00:00,0.913163
2023-08-04 15:30:00,0.886381
2023-08-04 16:00:00,0.8727
2023-08-04 16:30:00,0.877166
2023-08-04 17:00:00,0.823923
2023-08-04 17:30:00,0.82272
2023-08-04 18:00:00,0.79836
2023-08-04 18:30:00,0.759172
2023-08-04 19:00:00,0.791855
2023-08-04 19:30:00,0.505729
2023-08-04 20:00:00,0.748915
2023-08-04 20:30:00,0.705992
2023-08-04 21:00:00,0.600268
2023-08-04 21:30:00,0.62924
2023-08-04 22:00:00,0.644159
2023-08-04 22:30:00,0.652611
2023-08-04 23:00:00,0.654444
2023-08-04 23:30:00,0.607244
2023-08-05 00:00:00,0.622834
2023-08-05 00:30:00,0.597246
2023-08-05 01:00:00,0.718541
2023-08-05 01:30:00,0.582249
2023-08-05 02:00:00,0.626788
2023-08-05 02:30:00,0.584874
2023-08-05 03:00:00,0.560015
2023-08-05 03:30:00,0.553146
2023-08-05 04:00:00,0.591348
2023-08-05 04:30:00,0.539766
2023-08-05 05:00:00,0.526379
2023-08-05 05:30:00,0.501173
2023-08-05 06:00:00,0.56543
2023-08-05 06:30:00,0.502267
2023-08-05 07:00:00,0.493475
2023-08-05 07:30:00,0.500877
2023-08-05 08:00:00,0.51611
2023-08-05 08:30:00,0.551047
2023-08-05 09:00:00,0.554067
2023-08-05 09:30:00,0.633056
2023-08-05 10:00:00,0.822607
2023-08-05 10:30:00,0.915806
2023-08-05 11:00:00,0.820159
2023-08-05 11:30:00,0.749438
2023-08-05 12:00:00,0.782726
2023-08-05 12:30:00,0.772721
2023-08-05 13:00:00,0.81562
2023-08-05 13:30:00,0.744563
2023-08-05 14:00:00,0.714706
2023-08-05 14:30:00,0.710889
2023-08-05 15:00:00,0.743186
2023-08-05 15:30:00,0.686788
2023-08-05 16:00:00,0.69471
2023-08-05 16:30:00,0.678948
2023-08-05 17:00:00,0.639251
